playlist_id,name,followers,num_tracks,num_artists,num_albums,collaborative,duration_ms,avg_duration_per_track,degree,artist_popularity_mean,artist_popularity_median,artist_popularity_std,artist_popularity_max,artist_popularity_min,artist_popularity_range,artist_diversity_hhi,num_similar_playlists,avg_jaccard_similarity,max_jaccard_similarity,connectivity
p_106532,Middle School Dance,4,66,42,57,False,15682112,237607.75757575757,42,358.6904761904762,298.0,343.12301612542893,1510,22,1488,0.04559719035854036,4049,0.043006470460273505,0.53125,15023
p_48,Country,1,32,13,20,False,7163190,223849.6875,13,300.9230769230769,333.0,142.41837691407747,507,18,489,0.09415277725502988,1168,0.07156972927607375,0.3181818181818182,3899
p_1484,hawaii,1,42,8,15,False,9336120,222288.57142857142,8,10.125,1.5,21.203994317109217,66,1,65,0.6732205456485292,71,0.02197077204330423,0.06666666666666667,73
p_101332,intense,1,14,12,14,False,3389687,242120.5,12,508.1666666666667,386.5,402.34475957262765,1435,19,1416,0.13557332563429653,3152,0.037789981038323775,0.25,6086
p_102569,‼️,1,128,55,81,False,29147607,227715.6796875,55,523.0545454545454,469.0,399.2249499482178,2003,3,2000,0.02877383592540717,5082,0.06143824994408656,0.4,28713
p_105134,Cumbia Pop,2,9,9,9,False,2023730,224858.88888888888,9,8.555555555555555,2.0,18.239828892418135,60,1,59,0.6161241356046552,67,0.026363714896950146,0.09090909090909091,68
p_437,April,1,199,131,157,False,44540531,223821.76381909547,131,300.0763358778626,221.0,302.7772369936948,2003,1,2002,0.015405209463862153,7087,0.03162024741163626,0.1813953488372093,39179
p_102734,may 2016,1,28,20,22,False,6110004,218214.42857142858,20,153.7,53.0,212.65185162607918,684,2,682,0.1457107251238058,2217,0.02116060381382212,0.1111111111111111,3054
p_102645,RUN.,1,40,25,34,False,9568352,239208.8,25,494.52,283.0,510.11905433927876,2003,19,1984,0.08256330684962368,4343,0.04307545968117452,0.1875,12338
p_104053,finals,6,28,22,24,False,7101110,253611.07142857142,22,461.09090909090907,307.0,448.6205026209801,2003,46,1957,0.08848366254639811,5010,0.03219711573335166,0.21739130434782608,10122
p_278,dank memes,1,5,5,5,True,1004632,200926.4,5,217.8,203.0,157.86373871158634,440,4,436,0.30507006790502905,972,0.02285207869826508,0.125,1084
p_104386,SS17,2,80,54,61,False,17449767,218122.0875,54,406.44444444444446,359.0,394.9291388228501,2003,1,2002,0.036002575499542985,5285,0.04261810473394226,0.22448979591836735,21894
p_833,I workout!,1,128,73,97,False,27697847,216389.4296875,73,169.86301369863014,112.0,160.87222148560062,806,1,805,0.025985509885535902,3826,0.028243417645106614,0.2066115702479339,12327
p_100749,Hell,2,57,29,39,False,12654934,222016.38596491228,29,255.27586206896552,262.0,155.86287000099315,551,3,548,0.04733763299956396,3304,0.0303853320293681,0.18421052631578946,7374
p_103223,Oh yeah!,2,54,16,32,False,12889712,238698.37037037036,16,132.0625,12.0,251.03248513638627,973,1,972,0.28832958659227387,1588,0.02204170254639783,0.13043478260869565,2097
p_1107,Blues,2,46,23,42,False,11531366,250681.86956521738,23,7.826086956521739,2.0,24.63057868640567,123,1,122,0.4741358024691358,141,0.01735020790340061,0.1891891891891892,157
p_105630,cruise,1,64,52,57,False,14112594,220509.28125,52,379.4230769230769,310.0,375.95684828866723,2003,1,2002,0.03811177711060801,4000,0.053484250538267074,0.3055555555555556,19678
p_101963,Lake,1,69,44,59,False,17670797,256098.5072463768,44,292.77272727272725,241.0,301.7123000201866,1435,1,1434,0.04686365180020933,5147,0.028517021269299555,0.1791044776119403,12838
p_100058,( ͡° ͜ʖ ͡°),2,30,18,23,False,6796878,226562.6,18,75.55555555555556,23.5,130.30486569845104,488,1,487,0.22079584775086505,1113,0.019207849052142106,0.1111111111111111,1342
p_101303,Mood,1,23,15,20,False,5024785,218468.91304347827,15,368.2,247.0,290.8908615500551,1110,12,1098,0.10827701280071562,3689,0.02715313479744247,0.19047619047619047,5508
p_10938,Roadtrip,1,48,31,39,False,11286612,235137.75,31,231.19354838709677,149.0,354.55400601908747,2003,7,1996,0.10812484915816407,3748,0.026827147836371,0.20454545454545456,7136
p_105657,❤️,5,62,14,25,False,11919135,192244.11290322582,14,14.714285714285714,15.0,8.995463709389236,29,1,28,0.09812423414082382,68,0.07291413416280475,0.20588235294117646,192
p_1054,summer 2016,2,91,73,77,False,18950572,208248.04395604396,73,285.0,207.0,291.5838186314035,1510,5,1505,0.02803747805017708,5210,0.033316663106792974,0.23809523809523808,20732
p_103707,work,1,35,35,35,False,9417010,269057.4285714286,35,89.37142857142857,54.0,102.7371363416047,544,1,543,0.06632773202687056,2017,0.01887901025045464,0.1,3093
p_10039,mellow,3,116,56,74,False,28112861,242352.25,56,249.08928571428572,71.5,349.40225880299147,2003,1,2002,0.05299322186455364,4675,0.02977092501165669,0.17567567567567569,13893
p_101101,Quiet Time,1,47,6,16,True,13030377,277242.06382978725,6,96.16666666666667,79.5,80.85257502942555,229,8,221,0.28447807190121616,471,0.027572540735406978,0.18181818181818182,571
p_105315,Country Classics,5,66,23,43,True,12588863,190740.34848484848,23,23.08695652173913,18.0,21.321377399584225,99,1,98,0.08056078677547604,232,0.034473991868360664,0.26666666666666666,508
p_1784,Hindi,1,30,16,24,False,9787635,326254.5,16,5.75,4.0,6.777720855862979,30,1,29,0.14933837429111532,38,0.041105902770985844,0.20689655172413793,76
p_103541,(T)Rap,1,139,70,88,False,31123235,223908.1654676259,70,227.5,65.5,309.98279906195717,1510,1,1509,0.040808207625520926,3792,0.03672802771241889,0.23577235772357724,15855
p_105068,Lit,1,47,27,31,False,10998467,234009.93617021278,27,478.0,313.0,488.94951644278126,2003,1,2002,0.07579031867206353,5067,0.037348735945069676,0.18604651162790697,12879
p_564,cheese,1,18,6,9,False,2708554,150475.22222222222,6,41.166666666666664,13.5,56.59333490399339,166,8,158,0.48165024832401776,221,0.023985024446522406,0.14285714285714285,241
p_100407,Chris Brown,2,67,26,47,False,16293663,243189.0,26,381.0769230769231,229.0,380.0419939424633,1510,6,1504,0.07671445282061254,3729,0.03819237074744769,0.2826086956521739,9882
p_105902,March 2015,1,69,48,55,False,15002612,217429.15942028986,48,258.4375,134.0,315.7115578505429,1510,1,1509,0.05192390178252746,4475,0.03018074271504896,0.19736842105263158,12357
p_103697,Praise music,1,29,20,28,False,8460316,291735.0344827586,20,94.65,77.5,83.88699243625318,333,6,327,0.08927516479235507,1148,0.029797930720538223,0.19047619047619047,1873
p_10562,Running,2,62,53,58,False,14035225,226374.59677419355,53,389.3018867924528,308.0,349.3678163891395,2003,1,2002,0.03406349133292885,5771,0.036025492910738005,0.22093023255813954,20580
p_1655,latin mix,1,35,18,26,False,7543868,215539.08571428573,18,129.88888888888889,63.0,139.24474412139259,466,3,463,0.11940264649730237,1524,0.02506845578783817,0.2,2320
p_101386,Rotation,1,16,11,15,False,2948698,184293.625,11,80.81818181818181,20.0,153.4925631493225,544,2,542,0.418826021325512,828,0.02087784462545587,0.10526315789473684,878
p_101815,60s/70s,2,16,12,16,False,2592502,162031.375,12,51.333333333333336,27.5,58.87463139776097,226,7,219,0.1929499072356215,386,0.030135752699074862,0.2857142857142857,604
p_102997,new folk ,1,13,9,11,False,3008115,231393.46153846153,9,36.55555555555556,21.0,53.11436531174157,177,1,176,0.34568232000813004,304,0.021661895719454694,0.09090909090909091,320
p_104275,october ,1,44,23,29,False,10697680,243129.0909090909,23,280.7391304347826,211.0,260.0923276523006,1110,1,1109,0.0807965174075775,3212,0.030546145945570313,0.1694915254237288,6434
p_100611,Get Lucky,1,78,19,35,False,25375820,325331.0256410256,19,302.1578947368421,161.0,300.08845418044655,1072,10,1062,0.10454469285718251,3328,0.027280301257275943,0.17391304347826086,5722
p_10125,March 17,1,44,18,20,False,9363366,212803.77272727274,18,531.0555555555555,513.0,485.3389963293952,2003,2,2001,0.10195768991563411,3959,0.04185405537684529,0.21875,9541
p_100941,tb,1,50,33,48,False,12073381,241467.62,33,392.93939393939394,299.0,372.4837958154518,1510,10,1500,0.057533158558779655,4004,0.04197398563579707,0.39705882352941174,12934
p_102689,Tailgate,1,69,32,56,False,14837750,215039.85507246378,32,287.25,279.0,122.85153641692887,516,76,440,0.036965985671878754,1505,0.09989815162813526,0.4918032786885246,9160
p_10942,Epic,1,21,19,20,False,6108458,290878.95238095237,19,205.47368421052633,186.0,126.35679159096844,496,13,483,0.072535157299785,1523,0.04136477508462178,0.3,3885
p_100065,Driven,2,40,35,37,False,8274984,206874.6,35,86.48571428571428,28.0,113.41992050494014,506,1,505,0.07770992681328892,1771,0.02039762999048889,0.1016949152542373,2992
p_103099,mix,1,47,37,41,False,10633298,226240.3829787234,37,394.4054054054054,285.0,405.68630268595194,2003,8,1995,0.055622234280340695,5333,0.03355430970805682,0.19696969696969696,14556
p_102355,My songs,1,7,3,3,False,1427536,203933.7142857143,3,8.666666666666666,1.0,10.842303978193728,24,1,23,0.8550295857988167,23,0.01704941297856434,0.030303030303030304,23
p_10316,me,1,92,66,83,False,20704034,225043.84782608695,66,447.3484848484849,404.5,366.56304978461924,2003,6,1997,0.025324806759007456,6302,0.042750029740536405,0.2595419847328244,29459
p_106048,party bus,1,47,33,41,False,11060132,235321.95744680852,33,212.12121212121212,116.0,267.8668549378373,1435,9,1426,0.07862624489795918,2802,0.030960352373512648,0.18085106382978725,6967
p_106484,Before My Time,1,41,23,39,False,10636331,259422.70731707316,23,219.82608695652175,187.0,134.43914161333956,496,28,468,0.059739931751722486,1957,0.03913051621390529,0.25,5033
p_1750,No Limit,87,14,8,12,False,3938462,281318.71428571426,8,69.125,8.5,157.32803111651782,485,4,481,0.7725181404079017,506,0.02058260521860931,0.2608695652173913,545
p_104354,Cottage,2,23,19,21,False,5348478,232542.52173913043,19,173.21052631578948,170.0,122.96708115219866,453,1,452,0.07915781103699758,2220,0.022471364184984362,0.125,3272
p_103597,country,3,112,45,71,False,24765661,221121.9732142857,45,256.84444444444443,244.0,136.86083045773267,516,48,468,0.028531875215383393,2084,0.07587711638085769,0.5161290322580645,11513
p_154,Fall,1,50,41,44,False,11290220,225804.4,41,454.7073170731707,388.0,344.75606391330814,1510,8,1502,0.038411150138806104,5571,0.03908503631393968,0.2608695652173913,18602
p_106531,workout,1,76,58,70,False,16824884,221380.05263157896,58,467.4310344827586,384.5,377.6020123443678,2003,22,1981,0.02849275224124229,5677,0.04676058743416712,0.22826086956521738,27053
p_101598,just the best,1,17,12,13,False,3435961,202115.35294117648,12,254.33333333333334,221.0,216.50416983410634,764,3,761,0.14372050899309305,2275,0.02555403095133296,0.13636363636363635,3040
p_103985,pop playlist ,2,98,59,79,False,20932685,213598.82653061225,59,296.5762711864407,207.0,305.2363465145551,1101,1,1100,0.0349025927898283,5335,0.03124947806543508,0.18478260869565216,17439
p_100057,Disney ,1,83,36,15,False,14417935,173710.06024096385,36,57.638888888888886,36.5,71.9572221600282,385,3,382,0.0710705182174481,1006,0.027486459429743197,0.36363636363636365,2039
p_106773,dub,1,24,18,24,False,5986200,249425.0,18,89.61111111111111,13.0,195.95128047805062,854,1,853,0.3211995376991577,1213,0.020085951424845438,0.1346153846153846,1595
p_10598,chill,1,6,6,6,False,1398406,233067.66666666666,6,157.33333333333334,56.0,168.04728170633672,416,10,406,0.3568052463372594,891,0.02300220403795837,0.125,938
p_104244,Wub Wub,2,187,79,142,False,45240231,241926.36898395722,79,43.49367088607595,6.0,134.50875209562415,1101,1,1100,0.13372413708985595,1978,0.013020477174566497,0.17525773195876287,3357
p_104035,chill,1,113,96,109,False,26544615,234908.09734513273,96,276.8229166666667,201.5,287.2973921882336,1435,1,1434,0.021636542595416336,6866,0.026965807831431283,0.12048192771084337,26479
p_104294,Motown,1,47,20,42,False,9092923,193466.44680851063,20,105.5,57.5,107.67474169924904,360,11,349,0.1020826126996249,1001,0.034541198946503336,0.3125,2090
p_105440,La Musique,1,13,7,9,False,2796785,215137.3076923077,7,83.0,48.0,68.8725531066518,198,6,192,0.24122158661693738,548,0.024183299412885172,0.1111111111111111,574
p_105042,oldies,1,103,57,86,False,25031856,243027.7281553398,57,196.89473684210526,174.0,117.38535791571674,496,15,481,0.023779553528684667,2799,0.04020438844554062,0.3253012048192771,11166
p_103285,Island Reggae ,1,169,63,119,False,38972108,230604.18934911242,63,51.06349206349206,4.0,157.0618999413999,829,1,828,0.16604195789600418,2293,0.012456392983775736,0.25806451612903225,3154
p_10072,Rap,12,79,55,68,False,17665642,223615.72151898735,55,254.0,52.0,363.5594736890938,2003,1,2002,0.05543134920980586,3305,0.04276551656306204,0.21951219512195122,13915
p_100086,Country,2,103,42,78,False,24408771,236978.35922330097,42,190.45238095238096,175.0,144.52520004038055,494,9,485,0.03752039513752821,1257,0.0858630828480828,0.37037037037037035,7957
p_1265,Bumpin',1,94,51,67,False,21020392,223621.1914893617,51,539.7450980392157,465.0,408.5425959089813,2003,2,2001,0.030841653766071786,5109,0.059918088890611294,0.3018867924528302,27476
p_101607,'Till I Collapse,1,24,16,23,False,5723156,238464.83333333334,16,621.9375,468.0,500.4695880807844,2003,32,1971,0.10297081162473529,3390,0.053834406331685104,0.3181818181818182,9935
p_1178,Running,1,62,22,29,False,13671675,220510.88709677418,22,432.3181818181818,356.5,435.8144294790488,2003,8,1995,0.09164726462464741,4516,0.03316072736060362,0.14705882352941177,9489
p_102862,Nicaragua ,1,46,40,45,False,11539320,250854.78260869565,40,189.075,102.5,185.55785991167284,836,11,825,0.04907855944046824,4109,0.021127233344197034,0.10256410256410256,7523
p_105447,Country ,1,109,46,80,False,22895415,210049.67889908256,46,236.43478260869566,225.0,162.48700980505342,684,1,683,0.032006441667959566,2092,0.06813120572840355,0.4444444444444444,10830
p_104907,Fave songs,1,28,23,26,False,6308900,225317.85714285713,23,368.4347826086956,310.0,302.71364372046065,957,2,955,0.07282872058523959,2512,0.0540010044739835,0.3333333333333333,8451
p_103321,Kids Playlist,1,25,13,17,False,5586280,223451.2,13,21.46153846153846,20.0,20.5112178861129,67,1,66,0.14718464562377154,186,0.03204395277308724,0.16666666666666666,266
p_105891,Young Folks,1,21,19,21,False,5178598,246599.90476190476,19,138.52631578947367,25.0,319.39059875117977,1435,1,1434,0.33241764904241466,2229,0.01852556675866771,0.07272727272727272,2613
p_103680,fire,3,137,77,93,False,30878772,225392.49635036496,77,403.5064935064935,328.0,363.7349407201506,2003,1,2002,0.023540069461184285,5131,0.05314729693670477,0.37777777777777777,30993
p_100088,ballet,1,45,31,40,False,10890243,242005.4,31,282.2258064516129,197.0,346.7820464227118,1510,4,1506,0.08096132887894272,4125,0.02854444171418063,0.15217391304347827,8718
p_103946,Ariana Grande — Dangerous Woman,1,26,16,22,False,5892911,226650.42307692306,16,498.0,459.5,367.154429361815,1510,8,1502,0.09647182479919679,4078,0.03384493900070361,0.19047619047619047,7952
p_106274,disney,1,45,32,15,False,8589135,190869.66666666666,32,55.625,36.5,69.3409826509547,404,3,401,0.07981126120439339,657,0.040781982603913046,0.4444444444444444,1748
p_105887,awesome,1,10,10,10,False,2186567,218656.7,10,416.9,361.0,342.7726506009486,993,1,992,0.16760028631987195,1844,0.04730601194476046,0.26666666666666666,4159
p_1364,Disney,1,46,41,31,False,8569491,186293.28260869565,41,72.1951219512195,35.0,109.43139503865918,485,3,482,0.08042846055514974,1655,0.021139208972884075,0.2698412698412698,2919
p_100768,get turnt,1,57,37,46,False,12128019,212772.26315789475,37,423.64864864864865,416.0,344.83620994228994,1231,1,1230,0.044933594825108295,3617,0.057459808374593156,0.32558139534883723,15638
p_1873,Chill,8,68,28,44,False,15718693,231157.25,28,107.64285714285714,69.5,131.591959775478,496,3,493,0.08908834639851451,1996,0.020859539881391474,0.3055555555555556,2986
p_102932,Twerkout,1,28,28,28,False,5843580,208699.2857142857,28,246.21428571428572,101.5,421.39533161890165,2003,1,2002,0.14032951548034478,3548,0.026145687968645363,0.11666666666666667,6866
p_1081,schleep,1,16,9,11,False,4075243,254702.6875,9,347.6666666666667,239.0,368.5650854628287,1231,5,1226,0.23598158690529047,2447,0.02628163578289991,0.2,3120
p_10788,Bam Bam,1,107,44,69,False,25426565,237631.44859813084,44,73.86363636363636,26.5,95.65933659442737,347,1,346,0.06084620118343195,1807,0.019787530134780545,0.14285714285714285,3206
p_105018,Femme Fatale ,1,9,7,9,False,1982113,220234.77777777778,7,271.2857142857143,171.0,302.6269340698045,973,1,972,0.32062910525508703,1589,0.025683584510963954,0.14285714285714285,1892
p_1856,Pitbull,1,171,32,16,False,35914291,210025.09356725146,32,71.71875,11.0,160.5631173353255,764,1,763,0.18788044484315153,1490,0.019082073135283522,0.0847457627118644,2263
p_102181,Baby,4,41,35,40,True,10263447,250327.9756097561,35,223.14285714285714,102.0,312.70169654226083,1435,1,1434,0.08467964345261418,4242,0.022949761237172815,0.1111111111111111,7775
p_106538,azul,1,5,5,5,False,1255666,251133.2,5,18.0,14.0,15.786069808536892,37,1,36,0.3538271604938272,78,0.02447014666279938,0.07692307692307693,85
p_231,Everything,9,229,40,80,False,52092271,227477.16593886464,40,197.35,98.5,224.96528065459344,806,1,805,0.057486037604029934,3825,0.024102944368901418,0.15517241379310345,7854
p_103168,CHINA,4,154,91,117,False,39508897,256551.27922077922,91,211.03296703296704,93.0,311.89599036102504,2003,1,2002,0.03499267731358994,6286,0.02184923994158915,0.1111111111111111,19113
p_103979,dance,2,125,96,117,False,27807264,222458.112,96,212.45833333333334,107.5,269.2076303968535,1275,1,1274,0.027141275042835904,5277,0.026671827981813025,0.18446601941747573,20300
p_100337,80's,1,163,97,115,False,41181789,252649.01226993866,97,75.3917525773196,41.0,112.29605171576199,853,1,852,0.033181563736508525,2716,0.01812413284732529,0.2696629213483146,7216
p_102786,Hamptons,1,17,17,17,False,4156203,244482.5294117647,17,263.88235294117646,192.0,288.54011493010023,853,3,850,0.12915388023451968,2864,0.025664032797659886,0.1282051282051282,4469
p_103973,Other,1,18,9,14,False,3749779,208321.05555555556,9,576.3333333333334,526.0,365.18427616144095,1072,88,984,0.15572130932393938,3047,0.034929139246037605,0.1875,5178
p_106558,w/e,1,139,73,113,False,28980614,208493.62589928057,73,222.72602739726028,168.0,234.2527180160714,1275,1,1274,0.028851834325060693,5713,0.02360785135987388,0.14285714285714285,16186
p_896,Classic Country,6,207,58,141,False,44548821,215211.69565217392,58,90.70689655172414,53.5,106.6276163717788,493,8,485,0.04106626313252984,1242,0.04432776028521624,0.59375,5203
p_105396,East Coast,1,161,40,87,False,39902321,247840.50310559006,40,137.275,43.5,211.34817097623537,867,3,864,0.08425896902336603,2461,0.026104360666825595,0.24299065420560748,5451
p_141,sleep,1,22,22,22,False,5306521,241205.5,22,63.22727272727273,22.5,108.73024661484777,502,1,501,0.17987617843164516,1142,0.018163591135987416,0.1,1369
p_105692,Christmas,1,34,16,19,True,6541639,192401.14705882352,16,77.1875,40.5,105.34717530028985,394,1,393,0.17892114278221244,881,0.028222402441691826,0.16129032258064516,1219
p_101010,asdfghjkl,1,22,22,22,False,5632529,256024.04545454544,22,159.9090909090909,57.0,175.30386841422452,531,1,530,0.10008238310503183,2196,0.024617549313327856,0.13793103448275862,3496
p_103533,World Music,1,17,12,14,False,5611153,330067.82352941175,12,17.75,5.0,30.78182634824213,112,1,111,0.3339504948312725,191,0.020630307720286005,0.1111111111111111,201
p_106146,Gangsta Rap,1,22,5,14,False,6230176,283189.8181818182,5,194.0,162.0,88.685962812612,305,92,213,0.24179615261983206,593,0.04201986795656827,0.4,965
p_10143,Dance songs,1,6,6,6,False,1477488,246248.0,6,225.5,158.5,242.16299607220478,645,1,644,0.35887456032391407,1215,0.02306758172114314,0.125,1347
p_102969,cover songs,1,105,92,91,False,24815327,236336.44761904763,92,50.07608695652174,15.5,92.51571355317597,609,1,608,0.04797029124289634,2003,0.016421028019569867,0.15492957746478872,4515
p_106155,2000s,3,67,49,58,False,15633405,233334.40298507462,49,323.7755102040816,246.0,268.225329071197,1510,59,1451,0.03441420772832228,5056,0.0332065800260746,0.34523809523809523,15816
p_106161,reggae,1,178,60,105,False,42242780,237318.98876404495,60,36.95,4.0,121.99855531931514,841,1,840,0.19835591990297632,1631,0.012281850076942295,0.13541666666666666,2157
p_103649,run,1,40,34,37,True,8488382,212209.55,34,158.85294117647058,103.0,179.30931742349276,867,1,866,0.06688630181941181,2944,0.022657170000515998,0.15254237288135594,5367
p_103751,latin mix,1,59,30,49,False,13157797,223013.50847457626,30,160.66666666666666,90.0,178.4392209004387,854,14,840,0.07444904529880685,2085,0.032740968802577104,0.37777777777777777,4790
p_100971,A1,2,46,11,24,False,11795954,256433.78260869565,11,443.09090909090907,244.0,406.03323969293103,1231,5,1226,0.16724780008112516,2465,0.041223124585179224,0.2777777777777778,4863
p_103864,German,1,8,3,5,False,1678837,209854.625,3,1.3333333333333333,1.0,0.4714045207910317,2,1,1,0.375,1,0.007246376811594203,0.007246376811594203,1
p_1159,Shower songs,1,131,93,110,False,30766930,234862.06106870229,93,239.58064516129033,158.0,232.15244910487206,1110,1,1109,0.020848938978107495,6288,0.025069867886426286,0.12408759124087591,22188
p_10469,Jack Johnson ,1,97,61,76,False,21823898,224988.63917525773,61,360.04918032786884,290.0,310.1082532420515,1435,2,1433,0.02855455107016905,6459,0.03196347552189896,0.14864864864864866,21902
p_106030,Happy Music,1,44,35,41,False,10053164,228481.0,35,299.9428571428571,282.0,204.26844282633056,1021,58,963,0.041822697378676776,4409,0.029676025395593438,0.18181818181818182,10463
p_105759,Heathens,1,19,12,15,False,4817495,253552.36842105264,12,275.9166666666667,171.0,302.99820085641136,1110,12,1098,0.1838279930685092,2250,0.02783240659539781,0.1111111111111111,3299
p_105366,new new,1,55,14,19,False,14810093,269274.41818181815,14,404.35714285714283,461.0,344.4696974321248,1231,1,1230,0.12326603856888467,2388,0.04502663348168844,0.2222222222222222,5647
p_946,summer '17,1,119,52,68,False,25345670,212988.82352941178,52,137.25,57.0,218.46702576396706,1072,2,1070,0.06795485987735109,3424,0.020556419563051386,0.12878787878787878,7085
p_100624,sharing is caring,1,41,37,40,False,9085162,221589.31707317074,37,31.91891891891892,9.0,59.34615740577703,337,1,336,0.12045719660931156,904,0.014745767862065984,0.04807692307692308,1144
p_100707,Junior Year,1,65,52,59,False,15358930,236291.23076923078,52,531.4230769230769,467.5,331.3447743174104,1510,55,1455,0.026706886214545363,5915,0.04890277667402575,0.2903225806451613,27582
p_100792,Trapped,1,10,9,10,False,2849966,284996.6,9,169.11111111111111,45.0,321.70464178064,1072,2,1070,0.5132053577749729,1267,0.022913366550229637,0.125,1513
p_101046,Les Miserables,1,41,4,5,False,8298320,202398.0487804878,4,6.5,6.0,2.29128784747792,10,4,6,0.28106508875739644,19,0.051222654118724974,0.14285714285714285,22
p_104154,Missing,1,15,14,15,False,3616062,241070.8,14,11.071428571428571,7.5,11.061285676463045,41,1,40,0.14272632674297608,131,0.02155984446588738,0.09090909090909091,141
p_101295,New Country,1,142,77,103,False,29163057,205373.64084507042,77,148.96103896103895,101.0,146.55342907263048,516,1,515,0.02555760868160677,2085,0.050812647707849365,0.3707865168539326,11393
p_106362,Inside Out: So Emotional,1,18,18,18,False,3943124,219062.44444444444,18,204.72222222222223,188.0,185.21273221039505,764,3,761,0.10102704683072856,2480,0.023903849329143054,0.12121212121212122,3667
p_100979,Workout!!,1,113,69,92,False,26304680,232784.77876106196,69,399.7826086956522,287.0,379.91321928868985,2003,5,1998,0.027580712592373127,6410,0.037745277190916464,0.22627737226277372,27516
p_101518,Circuit,1,71,57,69,False,16484314,232173.4366197183,57,109.47368421052632,78.0,103.32220176542243,385,1,384,0.03317148463182117,2191,0.026991699971063238,0.14393939393939395,6183
p_105261,Running,1,98,80,89,False,21559129,219991.11224489796,80,250.8625,148.5,297.44666512460685,1510,1,1509,0.030073437829880055,6069,0.025765348750017146,0.15151515151515152,19989
p_432,goldie,1,84,74,80,False,21216501,252577.39285714287,74,228.02702702702703,90.0,357.6590167219509,2003,1,2002,0.046759099076072536,5903,0.02371415016765338,0.10317460317460317,16800
p_104119,whatever,1,13,10,12,False,3051411,234723.92307692306,10,440.2,261.0,440.07358475600415,1510,77,1433,0.1999425728794953,2846,0.031046043349328815,0.2857142857142857,4392
p_10928,PT,1,70,61,65,True,22541276,322018.22857142857,61,84.45901639344262,11.0,246.0075018028816,1435,1,1434,0.1554766917991204,3341,0.014097261601785068,0.06557377049180328,5091
p_342,Dance mix,1,167,111,127,False,43330767,259465.67065868265,111,179.43243243243242,87.0,256.904462966842,1510,1,1509,0.027476947946217602,5485,0.022408811962316144,0.11956521739130435,19806
p_106878,You & I,1,22,14,15,False,4855552,220706.9090909091,14,364.92857142857144,207.0,344.2610023733476,1110,45,1065,0.13499559667749617,3217,0.029051801351213023,0.14285714285714285,5095
p_101453,in the clouds,1,36,28,31,False,7855586,218210.72222222222,28,263.7142857142857,161.5,255.9018864920774,932,2,930,0.06934388018250347,3282,0.03139841899217151,0.12307692307692308,7356
p_102143,werkout,1,28,20,25,False,6383586,227985.2142857143,20,719.6,604.0,489.7137327051387,2003,39,1964,0.07315646492817177,3983,0.062001462673152465,0.3103448275862069,14372
p_10560,Pre-game,2,22,19,22,False,5358109,243550.4090909091,19,400.8421052631579,261.0,467.0574475155903,2003,1,2002,0.12408784745515854,3624,0.034720534207994876,0.1794871794871795,7597
p_10747,Dean,2,87,20,39,False,19666752,226054.62068965516,20,17.7,8.5,36.30440744592866,172,1,171,0.26034983561556385,248,0.022945128498451973,0.16666666666666666,334
p_105781,derp,1,27,24,27,False,6122967,226776.55555555556,24,191.04166666666666,117.0,180.0156194997781,711,14,697,0.07866251074755408,3036,0.021498266163573594,0.12121212121212122,4561
p_611,Oldies,1,147,71,110,False,36233599,246487.0680272109,71,107.83098591549296,79.0,99.02012683665014,385,1,384,0.02596136208043029,2663,0.02441014016843964,0.16666666666666666,7585
p_103635,Chilled out,1,66,31,49,False,17061740,258511.21212121213,31,582.5483870967741,477.0,497.4707537981458,2003,19,1984,0.05578196889209714,4471,0.0578253930615589,0.32,18028
p_931,Fire,1,54,42,46,False,11746828,217533.85185185185,42,188.5952380952381,120.5,194.4474539773577,1072,10,1062,0.04911961942832102,3492,0.025006423741542532,0.203125,7879
p_101973,Good music,1,53,15,32,False,11491634,216823.28301886792,15,342.1333333333333,368.0,270.96269525937004,841,22,819,0.10848213553459138,3054,0.03055649546264272,0.2222222222222222,5117
p_105510,spanish songs,2,30,18,26,False,6816332,227211.06666666668,18,132.55555555555554,93.0,120.215187717795,404,1,403,0.10124862199095169,1126,0.038326673275861194,0.34782608695652173,2368
p_106807,shower playlist,1,21,16,18,False,4612126,219625.04761904763,16,495.9375,416.0,309.94625920270437,1021,140,881,0.08691175028359359,3993,0.03426663037403813,0.2222222222222222,7919
p_103746,Bangers ,2,95,37,59,False,22924440,241309.8947368421,37,411.43243243243245,286.0,422.2488404631345,2003,4,1999,0.055493794937509396,3509,0.05618005913076841,0.2857142857142857,15186
p_1966,🔥🔥🔥🔥,1,232,100,163,False,51569038,222280.33620689655,100,362.48,251.0,370.5606692567359,2003,1,2002,0.02045082428554053,5121,0.05187818427481817,0.3511450381679389,36148
p_103315,New Music,2,146,18,50,False,37242878,255088.20547945207,18,37.833333333333336,4.0,86.91071408187959,370,1,369,0.3487291945635791,587,0.016756998977238858,0.07142857142857142,663
p_104388,real,1,21,21,21,False,5586173,266008.2380952381,21,351.2857142857143,112.0,486.5460525217421,2003,1,2002,0.13896885470447892,3265,0.0371561024356377,0.175,7356
p_101013,December 2016,1,19,16,18,False,4248984,223630.73684210525,16,407.875,260.5,439.4900276172373,1510,3,1507,0.1350644476480086,3723,0.03028685737415552,0.14285714285714285,6510
