pid,name,followers,num_tracks,num_albums,collaborative
130178,🔥🔥🔥,5,123,91,False
152079,chillin,5,127,114,False
501423,meh. ,5,72,66,False
352743,Study,5,95,80,False
372697,vibez,5,76,57,False
725975,beer pong,5,18,17,False
970663,worship,5,84,67,False
334783,July 2015,5,123,119,False
20958,SUMMER 17,5,171,129,False
19471,90s,5,151,134,False
240042,BEST,5,60,43,False
657520,Party Pop,5,75,66,True
857768,Olivia. :),5,80,67,False
793572,Summer 2017,5,61,59,False
849617,EDM,5,212,195,True
390713,Jammin,5,105,61,False
512839,Pop hits,5,9,8,False
273003,Nueva playlist,5,89,73,False
659352,Neverland,5,35,26,False
208008,Old School,5,36,32,False
934677,Good vibes,5,36,36,False
263739,Oldies,5,114,94,False
884744,Party Mix,5,147,124,False
644944,Numb,5,77,74,False
34098,Country,5,99,72,False
410165,Relax,5,71,59,False
952026,Dubstep,5,199,144,False
336367,Spring. ,5,50,50,False
95796,the good stuff,5,36,32,False
938056,Divas,5,76,52,False
992503,frosty,5,78,73,False
526166,good ol days,5,120,96,False
441300,Bed time :),5,10,9,False
239560,Dance,5,83,78,False
129115,Salsa,5,169,70,False
405291,Feel Good,5,99,51,False
358179,80s,5,78,57,False
956261,fck,5,85,62,False
380891,Blah,5,125,111,False
225810,AUX CORD ,5,162,146,False
658643,Family party,5,160,124,False
237128,A1,5,91,76,False
33395,throw back ,5,129,108,False
201065,cruisin,5,66,59,False
457495,January,5,12,12,False
417333,90s hits,5,175,118,False
483129,mellifluous,5,42,35,False
922176,Spring 2017,5,116,113,False
90007,Jazzy,5,163,64,False
966785,Rap,5,159,87,False
850492,Doo wop,5,79,67,False
799023,rain,5,171,160,False
389990,Happy,5,102,86,False
987185,swing,5,49,46,False
306283,Throwback,5,95,77,False
534729,jams,5,48,29,False
420905,Vibez,5,123,116,False
171932,Various Artists – Across The Universe,5,29,3,False
599218,israeli music,5,39,32,False
919687,DNA,5,49,10,False
132863,Spring 2013,5,243,226,False
423689,Brazil,5,244,52,False
82273,Christmas Music!,5,164,93,True
762386,good songs ,5,195,167,False
272903,Ratchet,5,176,107,False
473189,Wavy,5,204,136,False
540910,Rumbita,5,152,115,False
378897,90s Pop,5,17,17,False
979909,Oldies,5,59,45,False
600095,24/7,5,126,89,False
207961,Country Summer,5,142,97,False
55890,Corridos,5,102,77,False
684096,old school,5,218,183,False
778497,Throwbacks,5,167,132,False
497532,throwbacks,5,166,82,False
382858,carson,5,133,62,False
588888,Dancehall,5,64,48,False
991359,Jammies,5,6,6,False
62647,2k16,5,100,78,False
459806,rap,5,105,90,False
582727,Sleep,5,42,34,False
751151,christmas,5,168,120,False
470262,pregame,5,66,54,False
417993,my favorites ,5,62,59,False
153209,Bangerz,5,82,79,False
628906,2015,5,155,117,False
557779,Deep House,5,140,131,False
891824,Dorm,5,250,195,False
273996,oldies but goodies,5,172,143,False
403490,slow jamz,5,22,22,False
552423,Wicked,5,96,42,False
979265,vibeZZ ,5,125,101,False
238654,Bump,5,80,79,False
834874,Rap,5,171,108,False
901392,worship.,5,33,30,False
10025,jams,5,152,114,False
252538,House Music,5,126,117,False
460226,chance the rapper,5,45,33,False
386112,tumblr ,5,212,57,False
516148,Winter 2014,5,79,70,False
444340,Energy,5,109,102,False
689862,Now Playing,5,40,40,False
527417,s3rl,5,9,9,False
790970,Electro,5,7,7,False
606913,worship music ,5,71,54,False
710615,daddy,5,44,37,False
633372,FAVORITE SONGS,5,188,164,False
783461,Lit,5,170,128,False
354715,Party,5,140,117,False
668777,Clean,5,114,92,False
567022,Daylight,5,131,92,False
505798,👅👅👅,5,125,75,False
130420,Country,5,180,93,False
586919,2016 faves,5,50,50,False
836452,Spring 2015,5,81,78,False
161074,homework ,5,13,13,False
491112,cumbia,5,241,124,False
406232,Gym,5,84,69,False
289066,Quiet,5,124,82,False
835286,kitchen,5,103,98,False
506696,All-Time Favorites,5,56,54,False
67804,Country Time,5,175,129,False
612449,thoughts :/,5,18,15,False
109975,mhm,5,81,78,False
382629,clean rap,5,76,64,False
457093,Songs2,5,163,134,False
841970,lolo,5,68,67,False
375873,pop,5,12,11,False
544820,go to ,5,185,142,False
29520,Workout Mix,5,151,125,False
71584,Country 2.0,5,167,95,False
836263,that new new ,5,239,155,False
10957,Classics,5,74,74,False
227996,Awesomeness,5,11,9,False
346926,New ,5,224,186,False
167503,60's,5,55,47,False
982752,bmx ,5,143,134,False
575938,Smoove,5,181,167,False
330113,Rock,5,50,36,False
690983,Death Metal,5,68,52,True
232819,ultimate throwback,5,43,39,False
460442,Vibes,5,189,32,False
105039,2014,5,110,92,False
528497,football,5,63,59,False
463890,Animals,5,115,99,False
512729,tbt,5,77,67,False
859441,January 2015,5,16,16,False
39653,pussy power,5,32,31,False
368688,Eclipse,5,22,22,False
938921,Rap/Vibes,5,224,140,False
532376,Congratulations,5,136,105,False
823868,👌🏼👌🏼,5,38,37,False
299147,JT$,5,204,136,False
54197,yes,5,92,81,False
871576,lo mejor,5,19,19,False
33056,Car jams,5,118,94,False
11689,Gettin it,5,46,41,False
107534,Showtunes,5,30,15,False
107875,Real Talk,5,144,109,False
857138,Lo-Fi,5,85,66,False
702124,turnt,5,53,50,False
784216,Trill,5,134,107,False
622396,Drive,5,56,53,False
49116,Ol school,5,199,146,False
54221,winter,5,133,126,False
572333,beats ,5,101,87,False
52,Christmas,5,15,14,False
429023,clean,5,42,38,False
314260,xX,5,62,40,False
234957,Salsa,5,56,50,False
814159,Drinking,5,145,116,True
123675,sleep,5,27,27,False
510978,vibes,5,41,32,False
458790,Vibes,5,102,77,False
360865,POST PUNK,5,143,127,False
641896,throwback jams,5,236,183,False
996622,Sing Your Heart Out,5,29,20,False
758808,Vibey,5,157,120,False
418849,Electroswing,5,23,18,False
866692,90's Country,5,50,37,False
527229,Top ,5,120,92,False
329224,Hip hop,5,68,57,False
128624,Feel Good,5,57,55,False
756210,Sleepy Time,5,98,81,False
174835,golden,5,60,39,False
971018,Smooth jazz,5,109,85,False
840452,(Palm Trees),5,74,70,False
492314,sunday music,5,53,53,False
702006,worship,5,25,16,False
255779,Dan,5,19,16,False
58921,ms,5,20,17,False
623963,* Summer,5,112,87,False
454654,Top Down,5,182,151,False
55322,Epic,5,7,7,True
443310,instrumentals,5,59,43,False
319747,Viva Mexico ! ,5,52,41,False
563699,Vibes,5,189,124,False
210737,Old country,5,68,56,False
472960,Now,5,138,114,False
994044,P&W,5,176,17,False
304610,west coast,5,220,110,False
35747,yes,5,133,116,False
238174,New Years,5,68,62,False
449697,road trip,5,175,152,True
318556,love you,5,23,20,False
916988,sleepy ,5,46,37,False
568625,stress free,5,22,21,False
419002,Get over it,5,173,130,False
906603,Oldies,5,81,78,False
556467,Christmas,5,47,33,False
547687,Hard,5,15,14,False
2071,GALa,5,116,111,False
557450,CrossFit,5,111,95,False
647504,wedding,5,68,66,True
497192,Dad,5,44,38,False
356477,Lit,5,62,42,False
903470,Throwbackz,5,86,70,False
438546,purity ring,5,207,153,False
797406,>>>,5,91,71,True
294744,country strong,5,54,48,False
856308,RUBY,5,40,38,False
664234,kids,5,78,72,False
535863,HIP HOP,5,98,75,False
427221,good stuff,5,55,51,False
511792,dirty south,5,186,132,False
412163,spring break,5,61,54,False
100494,17,5,84,64,False
328250,Hymns,5,31,21,False
436122,Power Yoga ,5,18,18,False
573096,Summer 2016,5,38,36,False
28224,chill,5,123,103,False
514905,eVeryThiNg,5,178,158,False
656517,zumba,5,11,10,False
547100,Summer,5,105,99,False
665844,Gaming mix,5,52,49,False
761380,moodz,5,74,65,False
512599,jan 15,5,12,6,False
249729,Rainy Day,5,88,80,False
58438,New country ,5,183,109,False
938935,The Playlist.,5,149,140,False
158489,Hype,5,28,25,False
264497,2013,5,186,137,False
374780,Ghetto,5,167,143,False
96233,Bollywood,5,166,113,False
49087,Christmas Time ,5,194,23,False
16092,Jesus Tunes,5,106,80,False
485441,The girls,5,20,19,False
685030,Life Sucks,5,73,67,False
566001,Mood,5,72,70,False
101579,Maybe,5,250,114,False
690472,groOvy,5,103,94,False
85526,zach,5,95,76,False
609605,Worship songs,5,144,110,False
908113,💔💔💔,5,67,66,False
727529,vibes,5,6,5,False
617225,The Feels,5,125,103,False
720480,Bump,5,134,117,False
380193,Rave,5,6,6,False
373620,Happiness,5,132,115,False
34822,feels ,5,13,13,False
310032,Feels,5,117,109,False
733746,driving,5,152,125,False
565425,Best of 2015,5,19,19,False
833017,Gypsy,5,30,30,False
913954,Dance music,5,116,106,False
246189,workout,5,141,136,False
580628,Crossover,5,63,59,False
72326,sing me to sleep,5,52,47,False
251589,bump,5,59,52,False
200423,Hype,5,52,47,False
531183,Christian,5,77,43,False
562759,good music ,5,198,162,False
229301,My Jams,5,46,37,False
822058,study vibes,5,169,136,False
298836,toby keith,5,155,117,False
748349,Jazzy,5,43,30,False
585373,Bae,5,88,67,False
462512,mayo,5,14,13,False
35130,Unsteady,5,24,22,False
532892,Day Drinking,5,157,137,True
502941,good ones ,5,93,69,False
503026,SICK BEATS,5,115,82,False
242196,tbt,5,62,55,False
244411,Hindi,5,90,48,False
820947,R & B,5,115,95,False
741464,PUMP UP,5,51,39,False
556046,80s,5,120,98,False
42498,Numbers,5,96,93,False
896171,Las Mejores,5,53,43,False
903390,Edm,5,131,117,False
920815,throwback ,5,47,46,False
153980,yeezy,5,70,47,False
530139,oldies,5,72,67,False
350210,EDM,5,233,191,False
826942,Summer'17,5,48,47,False
13220,Cartagena,5,141,122,False
453094,Top Down,5,183,133,False
842700,rappy,5,117,87,False
3096,Summer 2016,5,211,156,False
65932,gym mix,5,61,57,False
787620,marshall,5,158,109,False
10463,summer ,5,20,18,False
237709,Kyle,5,84,76,False
506979,Locker Room,5,57,54,False
287013,Recent,5,86,82,False
135045,Bangerz,5,131,104,False
87761,morning coffee,5,13,13,False
469809,music,5,98,79,False
513086,Feel,5,215,187,False
746808,Chiller,5,99,77,False
818869,Homework Playlist,5,56,36,False
52031,Guitar ,5,92,74,False
318321,christmas,5,18,10,False
78967,Time Of Our Lives,5,15,15,False
789150,🙌🏻,5,91,54,False
470160,Movie Soundtracks,5,196,98,False
50075,dance party,5,109,91,True
818171,jams,5,157,131,False
999318,Oldies,5,80,73,False
813715,Chill playlist,5,106,102,False
182607,summer 15 ,5,162,148,False
31623,Beep Beep,5,106,101,False
492174,COUNTRY LOVIN',5,203,127,False
982341,Best of 2017,5,28,27,False
545669,rap/hiphop,5,229,164,False
655260,chill,5,136,123,False
366583,06,5,23,20,False
174551,BEST,5,127,110,False
893861,Cruisin ,5,97,83,False
20337,waves,5,35,32,False
557854,SEXY,5,98,58,False
763614,cumbias ,5,37,33,False
778636,morning,5,135,60,False
751509,Study ,5,182,155,False
294940,Vibes,5,86,43,False
214421,Running,5,18,18,False
385077,Rocky,5,5,5,False
764688,Hop,5,126,81,False
741690,upbeat,5,102,91,False
97668,Rap/Pop,5,194,141,False
235177,Cumbia,5,73,59,False
380312,Classic,5,143,128,False
464597,Cruisin,5,37,36,False
318190,Christmas,5,214,92,False
43773,Sonic,5,73,58,False
38726,Jesus Jams,5,76,41,False
547023,Yes,5,59,40,False
583493,Holi,5,31,13,False
641381,ZONE,5,184,133,False
125470,Chill Session,5,81,77,False
513199,xo,5,100,89,False
379392,Rager,5,99,92,False
786754,Sweet Disposition,5,51,37,False
887664,Best of 2010,5,60,45,False
962813,dance it out,5,39,35,False
43488,running ,5,130,112,False
68768,BOUNCE.,5,112,87,False
151602,Black Hippy,5,173,34,False
646335,everyday,5,165,126,False
862814,Music!,5,172,125,False
651958,Spring 2014,5,116,110,False
80767,Country,5,229,157,False
112811,throwback,5,66,61,False
124028,Winter 2016,5,37,36,False
39306,leggo,5,114,91,False
572835,New Chill,5,37,26,False
128567,Roots reggae,5,80,62,False
310924,rap and hip hop,5,39,26,False
259740,Love Songs,5,235,199,False
121319,Football,5,235,192,False
749794,Space Jams,5,89,80,True
972517,Disney,5,62,17,False
102070,Gone Country,5,66,56,False
450353,april 2017,5,61,56,False
544827,hip hop,5,138,78,False
2962,Thanksgiving,5,116,113,False
481438,study,5,68,41,False
700056,meme,5,82,80,False
962404,Gold,5,176,146,False
746827,2017,5,95,86,False
761973,Loungin',5,117,108,False
46029,Spanish Playlist,5,54,41,False
121745,Classic Rock,5,116,91,False
236436,Rain,5,67,66,False
523837,american teen ,5,99,55,False
773769,Country Mix,5,194,131,False
223874,Lit,5,222,117,False
342031,sadness.,5,53,35,False
549010,Chillectro,5,68,49,False
903740,Stoner Music,5,80,63,False
627404,Prime Country,5,180,125,False
363629,feels,5,114,96,False
35934,track,5,42,29,False
195132,English,5,86,59,False
83178,Borderline ,5,67,51,False
981669,Rock en español,5,112,71,False
141737,Summer 16,5,68,55,False
639355,Rest,5,92,62,False
632921,Lit,5,130,114,False
19030,🍃🍃,5,71,48,False
72403,Feel Good ,5,61,42,False
893987,AYYYY,5,44,43,False
164064,New,5,88,83,False
458688,BEST OF 2016,5,36,36,False
3302,jammy,5,14,9,False
897414,Slumber Party,5,141,127,False
550271,summer vibes,5,179,146,False
764851,Doctor Who,5,30,30,False
469829,Aventura,5,36,35,False
214537,Mom,5,132,55,False
128862,TGIF,5,17,17,False
810053,Trap City ,5,50,40,False
424359,Throwback,5,39,36,False
44778,car,5,42,38,False
485837,Motown,5,80,66,False
138409,bangerz only,5,236,186,False
517224,Making Love,5,57,39,False
372323,Calm Down,5,209,191,False
575756,The Sound,5,65,53,False
529515,FBGM,5,181,147,False
552101,melancholia,5,40,32,False
190143,Uh,5,20,19,False
626375,feelins,5,84,47,False
592945,anna,5,211,173,False
683897,Spring 2017,5,27,25,False
837834,May 2016,5,32,29,False
811707,chill out,5,97,86,False
670459,Daylight,5,108,97,False
634471,90's,5,25,21,False
743683,Tejano,5,108,61,False
124407,Summer Daze,5,66,53,False
99979,summer 2015,5,82,67,False
936766,chill vibes,5,60,54,False
920189,the good stuff,5,140,108,False
513516,bops,5,210,82,False
724689,Chill out ,5,166,136,False
745723,SUMMER ,5,177,158,False
198760,mAntrA,5,40,18,False
458514,No words,5,17,7,False
766071,Funk/Soul,5,185,153,False
374900,vibes,5,140,122,False
696535,Road Trip,5,184,160,False
365122,Vocal Trance,5,151,138,False
381153,lemonade mouth,5,7,3,False
711286,spring 2017,5,113,103,False
564376,good stuff,5,113,111,False
378436,Deep,5,207,196,False
528324,stoned,5,131,60,False
748167,2017,5,74,71,False
741561,Weird Stuff,5,67,56,False
462297,take 2,5,53,52,False
95229,songs for the road ,5,60,51,False
987603,The River,5,40,29,False
65622,surprise,5,228,191,True
590266,Good ish,5,179,142,False
210274,Do Not Disturb,5,73,65,False
919513,Hamptons,5,66,57,False
713779,Best of 2014,5,88,62,False
555702,Nostalgia,5,32,27,False
516320, reggae,5,156,73,False
5355,top ten.,5,10,10,False
186039,Pre Game,5,19,18,False
851616,Awesome Playlist,5,29,28,False
928514,warmup,5,84,62,False
268808,Friends (:,5,191,142,True
908083,chillax,5,129,123,False
505547,Car Music,5,245,205,False
605524,One Time,5,29,28,False
144844,Musica,5,216,100,False
50930,Boots,5,193,143,False
233468,Chill,5,217,169,False
489562,tb,5,93,79,False
464236,On Repeat,5,40,24,False
40065,Ignant,5,145,118,False
924477,Chill Music,5,127,103,False
460193,Tamil,5,158,87,False
576813,wedding,5,57,53,False
437656,Dreamy,5,126,119,False
81851,Beach,5,78,42,False
805349,luis,5,91,55,False
822423,90s Jamz,5,193,126,True
356844,Workout mix,5,115,94,False
608115,the boys,5,57,35,False
701395,Dank,5,107,89,False
717688,Songs From Movies,5,90,22,False
531419,Country Fun,5,36,33,False
394258,KHALID,5,26,6,False
702798,Chill,5,80,77,False
875085,I feel good,5,44,43,False
739711,trap,5,242,204,False
315362,Jr,5,48,48,False
403191,car,5,85,74,False
669080,Rap/Hip-Hop,5,33,29,True
207702,Halcyon,5,178,99,False
158684,eclipse,5,11,11,False
786227,Focus ,5,101,70,False
365404,Woo,5,19,17,False
783708,Easter 2017,5,10,10,False
187985,esketit,5,26,18,False
249452,yoga,5,18,17,False
475732,The Playlist,5,190,153,False
162565,jesus jams,5,82,65,False
809225,mix 2,5,155,121,False
682158,blue,5,125,109,False
999117,nice and easy,5,105,74,False
153795,Old Soul,5,62,54,False
373957,OG,5,77,71,False
342601,chill vibes,5,126,97,False
88636,2016,5,42,35,False
558956,Nostalgia,5,100,89,False
290548,sr,5,97,95,False
852847,..jesus..,5,238,87,False
104402,good jams!!!,5,202,125,False
356016, All About That Bass,5,15,15,False
493696,Reggaeton del bueno,5,131,107,False
963366,college,5,149,128,False
304172,Crazy In Love,5,12,12,False
154546,twerk,5,77,74,False
647123,Beatles,5,83,31,False
749731,favorite songs,5,101,79,False
869930,Delirium,5,74,58,False
685047,Baby,5,7,6,False
166019,Banda,5,167,105,False
86915,Master Playlist,5,149,128,False
76192,road trippin',5,98,88,False
867847,Cheel,5,163,122,False
399974,meh,5,29,28,False
584270,Old School,5,43,41,False
36019,EDM,5,160,127,False
491887,schule,5,145,87,False
677696,2016,5,143,114,False
887350,Indie/Alternative,5,106,88,False
600474,Bumpin,5,179,121,False
309764,mix,5,56,43,False
426369,Randoms,5,12,11,False
888809,music i like,5,220,149,False
846287,white girl wasted,5,102,88,False
518333,lightskin,5,93,64,False
698101,FELIZ NAVIDAD,5,95,87,False
852877,love making,5,79,62,False
606134,SoMo,5,30,28,False
309778,Classic Rock,5,155,126,False
873198,bangerz,5,186,69,False
674529,real rap,5,174,55,False
937200,the classics,5,174,152,True
701551,Marathon ,5,72,69,False
818670,DC,5,19,18,False
59374,JAMS,5,39,29,False
73078,The Classics,5,196,157,False
656306,2015,5,185,149,False
55566,Power Hour,5,45,39,False
638115,Classic Rock,5,158,141,False
494689,Old Pop,5,107,74,False
255072,Road Trip,5,153,123,False
1718,thai,5,98,66,False
653552,road trip,5,153,122,False
412541,January 2015,5,30,21,False
378105,SAD SONGS,5,67,64,False
924508,throwbacks ,5,38,24,False
105764,Latin,5,100,78,False
298692,Junior,5,96,83,False
591705,pre-game,5,81,67,False
316321,Cloud 9,5,207,135,False
503978,2016,5,118,115,False
810110,SUMMER 2013,5,62,61,False
963951,antro,5,90,60,False
805269,90s,5,34,31,False
436163,recents,5,115,92,False
276636,summer2017,5,95,91,False
781366,Guilty Pleasures,5,144,136,False
301354,vibes,5,70,55,False
529966,Chill AF,5,47,44,False
95709,summer songs,5,112,89,False
843508,mELt,5,36,34,False
662613, Dub/Reggae,5,27,21,False
246992,Best of 2015,5,79,79,False
75094,chill,5,153,114,False
840500,Gospel Music,5,42,39,False
392306,Bass,5,37,35,False
636938,Flashback ,5,102,80,False
464999,Worship ,5,112,79,False
19550,Throwback Party,5,48,42,False
227094,Eargasm ,5,128,111,False
998349,kendall,5,108,87,False
44951,Throwback,5,66,59,False
292962,Otros,5,52,39,False
2216,Worship Him ,5,137,86,False
24934,All time,5,136,125,False
5741,Old school,5,135,80,False
331363,80s,5,105,99,False
840612,Grad Party ,5,78,77,False
421186,feel good,5,159,136,False
612795,joey,5,122,93,False
861239,Best,5,75,45,False
287872,Slow Jams,5,147,114,False
319660,Piano Guys,5,38,7,False
601165,Band music,5,29,26,False
377923,Rock,5,142,127,False
733882,tx country,5,162,81,False
213166,3005,5,14,12,False
92560,MEMORIES,5,85,76,False
356678,Slam,5,29,28,False
403892,Lituation,5,211,170,False
597082,Lost Stars,5,25,19,False
613581,hood,5,248,174,False
886549,Don't worry,5,60,56,False
461801,Golden Oldies,5,40,34,False
896462,chill out,5,79,30,False
64489,THE COLLECTION,5,113,97,False
863724,spa,5,96,11,False
706775,Feel Good! ,5,95,78,False
746531,Summer 2013,5,25,24,False
53984,Beach Party,5,20,19,False
954814,oldies,5,57,55,False
936810, ¯\_(ツ)_/¯,5,176,105,False
47948,zumba,5,26,25,False
898177,THROWBACK,5,28,28,False
89938,old,5,221,149,False
889578,Fun,5,9,9,False
5073,practice,5,72,67,False
490111,Thinking,5,25,21,False
464063,oldies,5,133,106,False
107609,lsd,5,37,17,False
591532,Bruh,5,212,187,False
700744,Simp,5,101,69,False
754339,january 2017,5,35,33,False
486648,90s JAMS,5,63,62,False
41334,Sunday Afternoon,5,94,93,False
635984,Cafe Del Mar,5,36,3,False
42276,summer'15,5,122,112,False
991902,RELAXXX,5,94,82,False
772537,The Classics ,5,178,167,False
365854,Throwback Party,5,225,185,False
601116,CHILL/PARTY,5,158,137,False
982569,feels,5,8,6,False
628489,worship playlist,5,32,19,False
536859,Hip hop classics,5,165,148,False
915522,Cat ,5,155,123,False
602311,zzzzz,5,43,39,False
530034,🤘🏻🤘🏻🤘🏻,5,96,86,False
165645,Marching Band,5,184,70,False
781688,yep,5,44,44,False
642022,fall,5,109,91,False
205055,DISNEY,5,103,38,False
720749,summer16,5,150,119,False
99070,EDM,5,237,218,False
41590,chill,5,200,165,False
793088,Contemporary,5,72,66,False
465734,aux,5,249,161,False
976336,ROCk ,5,55,53,False
860468,CHILL,5,55,52,False
100424,Dec 16,5,13,12,False
555162,Fire,5,215,161,False
564779,peace,5,83,20,False
333130,Elevate,5,89,86,False
683667,savage mode,5,248,183,False
561747,Movie Soundtracks,5,216,66,False
107093,southern,5,36,33,False
833815,dirty,5,161,146,False
129511,fav songs,5,61,59,False
648923,Fire🔥🔥,5,57,38,False
677089,sad,5,66,56,False
126418,Random,5,215,168,False
662547,world,5,110,16,False
13088,September 2017,5,46,45,False
799169,Music i love,5,29,19,False
913952,Better Together,5,118,113,False
212091,explicit,5,144,99,False
923589,breakup,5,107,97,False
636826,Hiphop,5,126,97,False
174230,Ryan,5,168,132,False
843122,oldy,5,109,80,False
299894,April 2013,5,49,48,False
38123,running,5,170,152,False
344181,Antidote,5,142,85,False
451207,dizzy,5,37,26,False
294695,Fix You,5,61,50,False
866753,classic,5,99,32,False
533225,Oct 17,5,30,30,False
587492,Mexico,5,122,84,False
889644,mellow,5,201,171,False
770815,happy,5,61,48,False
155535,Summer Days,5,23,19,False
146835,party,5,126,106,False
305422,Anytime,5,230,171,False
809643,Jazz!,5,114,87,False
666593,jams,5,145,70,False
136001,edm,5,222,197,False
796711,en español,5,230,141,False
597518,Josh ,5,59,32,False
713593,PM,5,58,47,False
465318,Hoe Anthems,5,37,35,False
105927,lit,5,5,5,False
961322,porter,5,34,22,False
61505,Classic Rock,5,121,93,False
301445,love story,5,28,25,False
223723,EDM,5,105,98,False
352045,Jesus Tunes,5,91,68,False
575294,Football,5,31,23,False
311702,weird stuff,5,26,25,False
637496,ash,5,15,13,False
305075,lit,5,94,74,False
266106,Party,5,61,56,False
356214,JAX,5,110,94,False
615471,kkk,5,41,28,False
756003,gucci,5,128,103,False
788279,July 15,5,46,34,False
545610,80s,5,78,72,False
832884,Road trip ,5,155,123,False
715377,country boy,5,56,40,False
49989,rap,5,86,67,False
725958,love songs,5,75,63,False
243191,Feel Good Music,5,56,44,False
886324,Party,5,98,83,False
526361,Road Trip 🚗,5,161,144,False
588370,WINTER VIBES,5,66,38,False
10304,Kendrick Lamar ,5,196,155,False
351020,Best Rap,5,79,49,False
57598,September 2017,5,50,49,False
457846,'MERICA,5,48,44,False
391141,abc,5,208,155,False
693959,Rapppp,5,77,39,False
537067,THE JAMS,5,60,48,False
295850,Summer '17,5,143,129,False
786327,gnar,5,163,141,False
741142,Unnamed,5,145,130,False
739824,skin,5,48,43,False
763330,worship,5,219,136,False
500253,hood,5,84,76,False
608549,hoes,5,19,18,False
788763,Afro Beats,5,54,44,False
391493,sun,5,88,80,False
516991,indian,5,174,77,False
234223,Hip Hop,5,80,37,False
487191,Chillers,5,82,63,False
87126,The Real Deal,5,30,27,False
852263,EDM,5,113,106,False
682533,WORSHIP,5,69,50,False
158108,ya like jazz?,5,66,59,False
668654,Rap,5,211,134,False
780848,TIME MACHINE,5,127,110,False
771876,Chillest,5,128,102,False
406416,Klara,5,66,63,False
197857,Joy,5,12,11,False
288905,rockin,5,11,7,False
767382,UP NORTH,5,148,139,True
17443,new alternative,5,93,77,False
119448,litty,5,115,98,False
332724,💤💤,5,28,19,False
722237,DANCE POP,5,7,7,False
310885,playlist,5,221,157,False
803133,KIM,5,30,27,False
291074,One Dance,5,26,20,False
314313,Chopin,5,76,42,False
753345,jesus jams,5,81,66,False
774597,blank,5,154,58,False
691584,Chill,5,195,147,False
859560,Family,5,51,44,False
130546,Smooth,5,234,185,True
777351,starbucks,5,158,142,False
792863,La Musica,5,151,92,False
331493,White People :),5,59,44,False
374120,Summer 2013,5,22,19,False
120164,Party Music,5,154,125,True
326841,Highlights,5,229,161,False
649661,quiet,5,108,77,False
536297,colors,5,176,170,False
446138,the good stuff ,5,35,32,False
203076,LolliPop,5,30,30,False
727142,Dance Mix,5,153,117,False
389814,Eye of the Tiger,5,243,216,False
899537,Senior Spring,5,69,60,False
195026,shower time,5,134,124,False
787738,80s,5,41,39,False
943468,Rap,5,52,50,False
855408,Nu Disco,5,36,18,False
202536,apollo,5,9,9,False
570505,IBIZA ,5,198,185,False
994545,playlist,5,33,26,False
493289,easy on the ears,5,68,55,False
476488,Vancouver,5,145,118,True
61226,OHIO,5,101,92,False
518263,sunday candy,5,97,61,False
529491,Meaningful,5,81,69,False
349635,Fall 2015,5,85,85,False
867191,BEE,5,162,131,False
385408,songs to cry to,5,44,42,False
937384,Lake,5,115,110,False
944295,Jack,5,146,112,False
462338,turnt,5,54,46,False
118669,current,5,93,74,False
217917,Bumps,5,160,141,False
786413,Tempo,5,143,124,False
848511,11,5,159,130,False
196271,EDM Workout,5,126,101,False
424887,Party Playlist,5,35,29,False
826039,Sound Check,5,42,37,False
520910,lifting,5,55,51,False
543833,Sarah,5,85,53,False
769086,jams,5,216,181,False
185895,Chill,5,155,129,False
490334,Pump up,5,97,88,False
257901,revival,5,7,6,False
590759,Shared,5,65,53,False
350689,Happy :),5,66,45,False
253115,fire,5,32,27,False
502755,That New New,5,58,54,False
856757,JaMmin,5,58,42,False
636900,summer '17,5,105,89,False
822595,FALL '16,5,137,113,False
97535,Be Still,5,109,84,False
334512,Vibes,5,155,104,False
18832,lmao,5,100,89,False
366226,good songs ,5,108,71,False
752123,Rock,5,149,95,False
991490,slow jams,5,100,75,False
366609,mama,5,123,114,False
671046,Reunion ,5,66,52,False
565366,damn,5,182,134,False
527805,Workout Mix,5,75,65,False
231737,Alternative,5,135,104,False
17883,❤️,5,95,75,False
236847,Senior Year,5,123,119,False
130251,ez,5,203,89,False
583979,House,5,70,58,False
285713,one,5,217,173,False
992758,NYC,5,209,162,False
242779,Favorite songs,5,187,170,False
284746,Hufflepuff,5,50,50,False
721322,Rap2,5,235,186,False
997281,41,5,99,84,False
877140,Ride!,5,148,119,False
964770,in my bag,5,54,52,False
748944,Hey ,5,13,10,False
46746,Sad Songs.,5,13,13,False
263946,happy hour,5,57,51,False
171409,throwback,5,129,100,False
255524,vibes ,5,33,25,False
542635,back in time,5,98,90,False
836074,summer15,5,131,108,False
323494,fall ,5,109,97,False
493299,R&B,5,39,34,False
840272,Chill/Vibes,5,61,53,False
425506,YG,5,128,91,False
653447,Bump,5,189,131,False
166412,Coffee House,5,114,86,False
147699,aye,5,33,29,False
571140,עברית,5,34,22,False
75260,beach,5,77,66,False
647563,Old School R&B,5,118,104,False
473244,dope playlist,5,28,28,False
531700,House,5,166,149,False
750131,Happy Holidays,5,32,30,False
722900,BROADWAY,5,32,25,False
688312,lil wayne,5,21,19,False
507738,run,5,99,90,False
732070,crunk,5,25,23,False
844821,Work,5,148,122,False
167111,me gusta,5,47,40,False
658898,country music,5,78,63,False
320884,June/July,5,107,80,False
514080,No Pain No Gain,5,30,30,False
959943,lit,5,214,147,False
167485,Driving,5,74,52,False
487927,>>>,5,37,30,False
548589,chillin,5,192,106,False
