vertex,louvain,id,original_id,type,name,followers,num_artists,num_albums,collaborative
2202,4,2202,pl_199579,playlist,indie,1,28,28,False
2203,4,2203,pl_199613,playlist,Party,1,76,96,False
2204,8,2204,pl_199636,playlist,Holiday Party ,1,18,27,False
2205,0,2205,pl_199642,playlist,mood,1,3,6,False
2207,2,2207,pl_199760,playlist,August,4,121,148,False
2206,4,2206,pl_199726,playlist,West Coast Classics,1,13,14,False
80,4,80,pl_102066,playlist,throwbacks,1,64,88,False
81,2,81,pl_102181,playlist,Baby,4,35,40,True
82,2,82,pl_102258,playlist,mellow music,1,51,68,False
83,0,83,pl_102274,playlist,lit,2,98,155,False
84,1,84,pl_102324,playlist,BASIC,2,69,78,False
85,0,85,pl_102337,playlist,Rap,1,17,19,False
86,2,86,pl_102404,playlist,feels ,8,34,46,False
87,2,87,pl_102409,playlist,summer2016,1,55,71,False
88,5,88,pl_102433,playlist,feels,1,22,25,False
90,4,90,pl_102466,playlist,old rap,1,15,28,False
91,4,91,pl_102490,playlist,Bus,1,83,92,False
92,1,92,pl_102506,playlist,Homework playlist,1,22,32,False
93,2,93,pl_102547,playlist,Alex,1,14,14,False
94,6,94,pl_102582,playlist,Antidote,5,30,42,False
95,3,95,pl_102621,playlist,Canada,3,11,14,False
89,0,89,pl_102447,playlist,ballin,1,69,74,False
10880,4,10880,pl_589973,playlist,Dance,2,60,70,False
10881,3,10881,pl_589998,playlist,Clasic rock,1,30,64,False
10882,531,10882,pl_59007,playlist,Lost & Found,15,47,47,False
10883,1,10883,pl_59009,playlist,Fallin',1,50,62,False
10884,2,10884,pl_59027,playlist,Love,2,23,25,False
10885,2,10885,pl_59073,playlist,sad music,2,9,9,False
10886,3,10886,pl_59175,playlist,Old School,2,32,44,False
10887,0,10887,pl_59205,playlist,august,1,32,36,False
10888,2,10888,pl_59209,playlist,Study,1,112,126,False
10889,4,10889,pl_59316,playlist,BOPS,1,42,59,False
10890,4,10890,pl_59337,playlist,2000s,1,46,64,False
10891,3,10891,pl_59341,playlist,R&B classics,1,44,77,False
10892,3,10892,pl_59561,playlist,1985,1,33,46,False
10893,0,10893,pl_59583,playlist,summer 17,1,23,25,False
10894,1,10894,pl_59611,playlist,Alex,1,39,43,False
10895,3,10895,pl_59617,playlist,Eclipse ,1,47,49,False
3088,0,3088,pl_235387,playlist,H&M,2,14,16,False
3089,2,3089,pl_235436,playlist,Pick Me Up,1,38,45,False
3090,4,3090,pl_235446,playlist,Slow Jams,1,45,59,False
3091,0,3091,pl_235582,playlist,slaps,3,67,98,False
3092,3,3092,pl_235591,playlist,oldies,1,9,15,False
3093,0,3093,pl_235627,playlist,wicked,1,20,25,False
3094,4,3094,pl_235640,playlist,Work,1,103,137,False
3095,3,3095,pl_235656,playlist,pvp,1,146,186,False
3096,6,3096,pl_235698,playlist,church songs,2,18,20,False
3097,2,3097,pl_235901,playlist,uk,1,9,30,False
3098,0,3098,pl_235928,playlist,HYPE,1,17,19,False
3099,0,3099,pl_235956,playlist,Vday,1,77,94,False
3100,4,3100,pl_236011,playlist,Slow Jams,2,26,29,False
3101,0,3101,pl_236023,playlist,FIRE,1,36,40,False
3102,1,3102,pl_236032,playlist,Fiesta,1,74,81,False
3103,8,3103,pl_236143,playlist,Instrumental Christmas,4,10,10,False
10816,3,10816,pl_586722,playlist,Classic,1,32,41,False
10817,529,10817,pl_586737,playlist,slow jams,1,7,9,False
10818,1,10818,pl_586760,playlist,EDM,1,30,49,False
10820,3,10820,pl_586975,playlist,My Music,1,144,200,False
10821,3,10821,pl_587060,playlist,Good Jams,1,30,34,False
10822,2,10822,pl_587081,playlist,My jams ,1,44,61,False
10823,2,10823,pl_587085,playlist,Fall Playlist,3,20,25,False
10824,6,10824,pl_587121,playlist,Gungor,1,3,10,False
10825,0,10825,pl_587337,playlist,Break up,1,6,6,False
10826,2,10826,pl_587347,playlist,Summer Jamz,1,68,73,False
10827,2,10827,pl_587372,playlist,love,1,47,51,False
10828,1,10828,pl_587383,playlist,newwww,1,15,19,False
10829,2,10829,pl_587404,playlist,Tuesday,4,107,113,False
10830,1,10830,pl_587421,playlist,Techno,2,50,62,False
10831,3,10831,pl_587479,playlist,Awesome Mix,1,25,25,False
10819,0,10819,pl_586922,playlist,the goods,1,55,68,False
8432,3,8432,pl_480035,playlist,Road Trip,2,68,79,True
8433,1,8433,pl_480045,playlist,beach vibes ,5,77,88,False
8434,0,8434,pl_480068,playlist,yeet,2,42,60,False
8435,3,8435,pl_480089,playlist,Emo days,1,42,58,False
8437,2,8437,pl_480154,playlist,June 2015,3,89,114,False
8438,2,8438,pl_480206,playlist,Ukelele,1,7,8,False
8439,4,8439,pl_480209,playlist,Uuu,1,22,22,False
8440,6,8440,pl_480211,playlist,Line Dancing,1,29,30,False
8441,3,8441,pl_480214,playlist,feel good,1,3,7,False
8442,1,8442,pl_480252,playlist,Drawing,2,4,8,False
8443,3,8443,pl_480434,playlist,morocco,1,10,10,False
8445,0,8445,pl_480707,playlist,Rap It Up,1,40,67,False
8446,6,8446,pl_480723,playlist,Favorite Songs,1,9,9,False
8436,4,8436,pl_480094,playlist,throwback,1,74,98,False
8444,4,8444,pl_480533,playlist,haha,1,6,6,False
8447,5,8447,pl_480745,playlist,good songs ,1,26,34,False
2688,8,2688,pl_218644,playlist,Christmas,2,63,74,False
2689,3,2689,pl_218730,playlist,in the car,1,16,16,False
2690,3,2690,pl_218751,playlist,Gym Mix,1,34,47,False
2691,3,2691,pl_218769,playlist,songs that I like,1,27,28,False
2692,2,2692,pl_218827,playlist,C H I L L,1,124,140,False
2693,138,2693,pl_218882,playlist,Workout,1,4,5,False
2694,4,2694,pl_218997,playlist,I Work Out,1,65,71,False
2695,1,2695,pl_219001,playlist,dance party,1,57,69,False
2696,1,2696,pl_219041,playlist,Chill,1,21,22,False
2697,4,2697,pl_219072,playlist,morning playlist,1,51,72,False
2698,3,2698,pl_219082,playlist,power songs,1,9,11,False
2699,2,2699,pl_219097,playlist,Better Days,1,32,64,False
2700,1,2700,pl_219159,playlist,Saved,2,114,129,False
2701,4,2701,pl_219278,playlist,00s,1,80,129,False
2702,2,2702,pl_219425,playlist,chilllllllll,1,9,15,False
2703,3,2703,pl_219443,playlist,soul,2,36,63,False
4304,4,4304,pl_291300,playlist,throwbacks ,1,14,17,False
4305,1,4305,pl_291313,playlist,Trap,1,35,36,False
4306,217,4306,pl_291353,playlist,#Change,2,12,12,False
4307,2,4307,pl_291447,playlist,Sunday Morning,1,24,28,False
4308,3,4308,pl_291498,playlist,ahhh,1,7,7,False
4309,0,4309,pl_291656,playlist,lit,1,34,36,False
4310,2,4310,pl_292025,playlist,British Invasion,1,10,15,False
4311,2,4311,pl_292098,playlist,new,1,15,20,False
4312,3,4312,pl_292120,playlist,my jams,2,27,46,False
4313,0,4313,pl_292154,playlist,Car,1,42,51,False
4314,3,4314,pl_292161,playlist,Classics,1,48,54,False
4315,1,4315,pl_292173,playlist,WorkOut,1,21,23,False
4316,218,4316,pl_292289,playlist,Classical,1,20,26,False
4317,3,4317,pl_292363,playlist,Metal Workout,1,20,28,True
4318,5,4318,pl_292378,playlist,summer 17,2,25,34,False
4319,4,4319,pl_292379,playlist,Shake it,1,71,100,True
4928,2,4928,pl_320600,playlist,sad.,1,41,62,False
4930,245,4930,pl_320669,playlist,Français,1,17,22,False
4931,0,4931,pl_320678,playlist,sophomore year,5,38,49,False
4932,3,4932,pl_320745,playlist,CR,1,26,27,False
4933,3,4933,pl_320781,playlist,CARRIDE,1,15,20,False
4934,246,4934,pl_320789,playlist,film scores,1,10,13,False
4935,3,4935,pl_320861,playlist,Good mix,1,16,35,False
4936,3,4936,pl_320864,playlist,love,1,18,21,False
4937,6,4937,pl_320879,playlist,Christian Music ,1,17,22,False
4938,1,4938,pl_320906,playlist,13.1,2,125,179,False
4939,247,4939,pl_320978,playlist,new,1,18,21,False
4940,0,4940,pl_320993,playlist,Cameron,2,45,65,False
4941,0,4941,pl_321041,playlist,pump up,1,27,33,False
4942,2,4942,pl_321111,playlist,grace,1,12,12,False
4943,248,4943,pl_321235,playlist,Vocaloid,1,41,35,False
4929,244,4929,pl_320625,playlist,limbo,2,13,14,False
9360,5,9360,pl_52849,playlist,Old Country,1,25,49,False
9361,6,9361,pl_52881,playlist,Christian,1,5,11,False
9362,449,9362,pl_52894,playlist,december 16,1,29,29,False
9363,5,9363,pl_52957,playlist,Country ,1,11,12,False
9364,0,9364,pl_520217,playlist,deez nuts,5,103,138,False
9365,0,9365,pl_520237,playlist,Good songs,2,32,38,False
9366,2,9366,pl_520380,playlist,Sad music ,1,39,46,False
9367,0,9367,pl_520865,playlist,MooD,2,9,19,False
9368,0,9368,pl_520945,playlist,lit,1,8,8,False
9369,0,9369,pl_521046,playlist,Cookies,4,112,146,False
9370,450,9370,pl_521050,playlist,November 2017,1,3,3,False
9371,2,9371,pl_521103,playlist,Coffee,1,68,89,False
9373,2,9373,pl_521267,playlist,Instrumental,1,23,30,False
9374,7,9374,pl_521325,playlist,No Lyrics,1,12,14,False
9375,0,9375,pl_521392,playlist,R.A.P.,3,23,29,False
9372,3,9372,pl_521211,playlist,Oldies,1,8,9,False
12528,2,12528,pl_664038,playlist,good stuff,1,29,34,False
12529,4,12529,pl_664204,playlist,Crunk,1,11,14,False
12530,3,12530,pl_664258,playlist,chill,1,33,44,False
12531,0,12531,pl_664437,playlist,lit songs,1,19,21,False
12532,1,12532,pl_664471,playlist,pop,1,82,113,False
12533,4,12533,pl_664492,playlist,Driving music,1,19,21,False
12534,2,12534,pl_664500,playlist,good stuff,1,20,25,False
12535,4,12535,pl_664635,playlist,My music,1,95,127,False
12536,4,12536,pl_664636,playlist,Good songs,1,16,16,False
12537,6,12537,pl_664672,playlist,+++,1,33,64,False
12538,1,12538,pl_664700,playlist,old playlist ,1,25,25,False
12539,5,12539,pl_664738,playlist,new,1,9,9,False
12540,9,12540,pl_664765,playlist,Reggeaton,1,47,84,False
12541,4,12541,pl_664896,playlist,oldies but goodies,2,96,137,False
12542,7,12542,pl_664950,playlist,Epic Music,1,43,56,False
12543,3,12543,pl_664958,playlist,SKA,2,4,12,False
13184,1,13184,pl_694249,playlist,👌🏼👌🏼,1,5,5,False
13185,5,13185,pl_694257,playlist,Best Country,2,72,86,False
13186,1,13186,pl_694282,playlist,Deep,1,51,63,False
13187,4,13187,pl_694286,playlist,Throwbackz,1,55,67,False
13188,5,13188,pl_694297,playlist,Tim McGraw,1,8,23,False
13189,0,13189,pl_694322,playlist,Summer 2017,1,35,47,False
13190,0,13190,pl_694338,playlist,Spring 2017,1,93,128,False
13191,0,13191,pl_694393,playlist,R&B,2,20,21,False
13192,3,13192,pl_694475,playlist,Pre-Game,1,35,40,False
13193,9,13193,pl_694519,playlist,Zumba!,1,15,21,False
13194,3,13194,pl_694532,playlist,oh,1,37,54,False
13195,5,13195,pl_694601,playlist,beachin,2,17,39,False
13196,635,13196,pl_694679,playlist,relax,1,7,8,False
13197,2,13197,pl_694685,playlist,Mellow,1,21,24,False
13198,3,13198,pl_694701,playlist,80's,2,9,9,False
13199,636,13199,pl_694732,playlist,mix tape,1,9,10,False
3792,7,3792,pl_267890,playlist,Everyday,1,46,62,False
3793,3,3793,pl_267974,playlist,Anthrax,1,5,7,False
3794,0,3794,pl_268006,playlist,Prom,1,28,28,False
3795,1,3795,pl_268056,playlist,For You,1,45,48,False
3796,0,3796,pl_268066,playlist,Just Breathe,2,48,53,False
3797,4,3797,pl_268073,playlist,New rap,4,24,37,False
3798,2,3798,pl_268085,playlist,50 Shades,2,44,47,False
3799,5,3799,pl_268128,playlist,Wedding,4,54,80,False
3800,4,3800,pl_268158,playlist,freaky,1,15,17,False
3801,1,3801,pl_268274,playlist,Music,4,152,192,False
3802,6,3802,pl_268288,playlist,Easter 2017,1,5,5,False
3803,1,3803,pl_268301,playlist,cardio,1,20,20,False
3804,9,3804,pl_268358,playlist,Mom,2,33,76,False
3805,4,3805,pl_268474,playlist,Rap,1,18,23,False
3806,2,3806,pl_268503,playlist,oh no,5,76,101,False
3807,0,3807,pl_268531,playlist,basketball,3,74,94,False
5296,3,5296,pl_338640,playlist,Flying,2,4,18,False
5297,4,5297,pl_338641,playlist,good feeling,1,49,53,False
5298,4,5298,pl_338642,playlist,1990,1,28,54,False
5299,4,5299,pl_338659,playlist,Old School HipHop,2,34,44,False
5300,4,5300,pl_338776,playlist,Future,2,31,41,False
5301,1,5301,pl_338817,playlist,Hello,1,11,13,False
5302,0,5302,pl_338863,playlist,old chill,6,96,121,False
5303,0,5303,pl_338881,playlist,"Me, Myself & I",1,22,29,False
5304,5,5304,pl_338893,playlist,Baby,1,7,7,False
5305,268,5305,pl_339095,playlist,heart,1,9,9,False
5306,5,5306,pl_339240,playlist,beach vibes,1,35,45,False
5307,1,5307,pl_339271,playlist,Now,1,20,20,False
5308,0,5308,pl_339352,playlist,Jams,1,17,21,False
5309,4,5309,pl_339382,playlist,hip hop,1,43,54,False
5310,2,5310,pl_339403,playlist,happy stuff,1,33,38,False
5311,5,5311,pl_339508,playlist,Feels Like Home,1,23,37,False
10480,0,10480,pl_570108,playlist,Selfish,1,5,6,False
10481,2,10481,pl_570112,playlist,check it out,1,38,38,False
10482,7,10482,pl_570139,playlist,Sample,1,17,17,False
10483,5,10483,pl_570170,playlist,☀️☀️,1,40,42,False
10484,4,10484,pl_570203,playlist,old,1,11,16,False
10485,0,10485,pl_570288,playlist,Soul Food,1,36,42,False
10486,1,10486,pl_570337,playlist,Workout 2017,1,18,18,False
10488,0,10488,pl_570369,playlist,Idk,1,95,159,False
10489,1,10489,pl_570514,playlist,Trip,2,85,104,False
10490,4,10490,pl_570548,playlist,PROM,1,21,22,False
10491,2,10491,pl_570563,playlist,Relaxin,1,21,28,False
10492,1,10492,pl_570629,playlist,fresh,2,45,46,False
10493,4,10493,pl_570741,playlist,Peanut Butter,1,20,26,False
10495,0,10495,pl_570783,playlist,Spring 2017,2,21,21,False
10487,0,10487,pl_570344,playlist,👅👅👅,2,71,81,False
10494,3,10494,pl_570776,playlist,Jazz/Funk ,1,18,18,False
10320,0,10320,pl_563137,playlist,Da Playlist,2,76,137,False
10321,502,10321,pl_563256,playlist,winter is coming,1,12,13,False
10322,5,10322,pl_563342,playlist,good mood:)),1,67,86,False
10323,8,10323,pl_563428,playlist,Christmas,1,44,60,False
10324,6,10324,pl_563530,playlist,KIDS WORSHIP,1,9,23,False
10325,4,10325,pl_563554,playlist,Yelawolf,1,3,4,False
10326,2,10326,pl_563596,playlist,You and Me,2,22,22,False
10327,2,10327,pl_563777,playlist,Daily Mix 4 ,1,15,15,False
10328,3,10328,pl_563780,playlist,Wedding Cocktail Hour,4,55,56,True
10329,1,10329,pl_563791,playlist,sleep,2,17,21,False
10330,0,10330,pl_563910,playlist,Jams,1,101,154,False
10332,4,10332,pl_563935,playlist,WWE,1,8,50,False
10333,2,10333,pl_564000,playlist,soundcloud,2,17,23,False
10334,2,10334,pl_564033,playlist,recent,3,19,20,False
10335,0,10335,pl_564077,playlist,👍🏼,2,54,63,False
10331,5,10331,pl_563926,playlist,Summertime,1,39,52,False
112,11,112,pl_103693,playlist,hindi,1,30,51,False
113,2,113,pl_103732,playlist,Chill,4,55,58,False
114,1,114,pl_103764,playlist,not bad,1,56,74,False
115,3,115,pl_103814,playlist,Halloween,1,79,95,True
116,3,116,pl_103887,playlist,Get Moving!!,1,67,84,False
117,1,117,pl_103892,playlist,Chill Vibes,1,9,10,False
118,29,118,pl_103907,playlist,Remix,1,11,11,False
119,0,119,pl_103918,playlist,just chillin,1,37,43,False
120,0,120,pl_103933,playlist,mix,1,77,107,False
121,4,121,pl_103940,playlist,90's Hip Hop,1,50,70,False
122,1,122,pl_103945,playlist,Workout,2,47,51,False
123,0,123,pl_103988,playlist,september ,1,35,42,False
124,1,124,pl_104052,playlist,March,2,151,165,False
125,1,125,pl_104096,playlist,list,1,57,68,False
126,0,126,pl_104161,playlist,Live,1,28,43,False
127,1,127,pl_104246,playlist,Halsey,4,20,23,False
4176,9,4176,pl_286573,playlist,Pura banda,1,35,112,False
4177,0,4177,pl_286622,playlist,Game day,2,46,60,False
4178,2,4178,pl_286658,playlist,childhood,1,37,43,False
4179,4,4179,pl_286665,playlist,One of Those Days,1,37,38,False
4180,2,4180,pl_286727,playlist,Heidi,1,26,39,False
4181,2,4181,pl_286757,playlist,feels ,1,19,23,False
4182,0,4182,pl_286781,playlist,2017,1,146,175,False
4183,9,4183,pl_286795,playlist,Tipico,3,8,13,False
4184,9,4184,pl_286802,playlist,Spanish,2,16,20,False
4185,0,4185,pl_286855,playlist,MIXTAPE,1,20,27,False
4186,5,4186,pl_286894,playlist,Summer Country,1,83,164,False
4187,3,4187,pl_286915,playlist,80's jams,1,103,123,False
4189,3,4189,pl_287044,playlist,Middle School,2,8,9,False
4191,6,4191,pl_287144,playlist,God,1,11,16,False
4188,0,4188,pl_286936,playlist,turn up,2,93,109,False
4190,6,4190,pl_287100,playlist,praise Him,1,33,44,False
7840,2,7840,pl_454007,playlist,2AM,1,14,21,False
7841,4,7841,pl_454019,playlist,Chillin,1,20,30,False
7842,2,7842,pl_454129,playlist,feels !!!,3,54,69,False
7843,1,7843,pl_454303,playlist,Legit,1,16,21,False
7844,0,7844,pl_454323,playlist,Top 30,2,23,28,False
7845,2,7845,pl_454397,playlist,Kayla!,1,10,10,False
7846,6,7846,pl_454400,playlist,worship,2,76,134,False
7847,8,7847,pl_454476,playlist,Christmas Jams,2,26,29,True
7848,3,7848,pl_454489,playlist,old fashioned,1,109,144,False
7849,5,7849,pl_454490,playlist,❤️❤️❤️,1,22,28,False
7850,4,7850,pl_454521,playlist,Real Rap,1,9,19,False
7851,0,7851,pl_454533,playlist,feels,1,24,26,False
7852,2,7852,pl_454552,playlist,gloomy,1,27,35,False
7853,382,7853,pl_454633,playlist,Meditation,1,12,12,False
7854,383,7854,pl_454648,playlist,Lit,1,10,11,False
7855,3,7855,pl_454727,playlist,butterfly,3,48,64,False
9840,0,9840,pl_542393,playlist,new stuff ,1,73,74,False
9841,3,9841,pl_542403,playlist,legacy ,2,58,112,False
9842,2,9842,pl_542446,playlist,feels,1,56,64,False
9843,3,9843,pl_542515,playlist,January,1,96,101,False
9844,2,9844,pl_542530,playlist,Folk,1,3,3,False
9845,2,9845,pl_542549,playlist,Rhye – Woman,1,12,13,False
9846,0,9846,pl_542554,playlist,WRESTLING,2,29,36,False
9847,2,9847,pl_542563,playlist,Float On,1,40,53,False
9848,5,9848,pl_542578,playlist,patriotic,1,44,52,False
9849,0,9849,pl_542602,playlist,throw back ,1,15,17,False
9850,6,9850,pl_542649,playlist,Shane & Shane,1,3,7,False
9851,0,9851,pl_542656,playlist,same,1,27,40,False
9852,482,9852,pl_542687,playlist,the voice,1,16,16,False
9853,2,9853,pl_542699,playlist,Good,1,49,54,False
9854,3,9854,pl_542808,playlist,Beach ,1,13,22,False
9855,4,9855,pl_542821,playlist,Party,1,43,53,False
12128,3,12128,pl_645090,playlist,SC,2,32,34,True
12129,4,12129,pl_645275,playlist,2000s,1,23,30,False
12130,3,12130,pl_645314,playlist,morning mix,1,44,48,False
12131,1,12131,pl_645488,playlist,Fuego,2,52,61,False
12132,3,12132,pl_645497,playlist,Bonfire,6,32,66,False
12134,3,12134,pl_645616,playlist,Wedding Songs,1,96,122,True
12135,597,12135,pl_645667,playlist,seth,1,16,18,True
12136,0,12136,pl_645705,playlist,Car,2,71,90,False
12137,0,12137,pl_645723,playlist,12,1,132,191,False
12138,2,12138,pl_645727,playlist,Run 3,1,28,32,False
12139,1,12139,pl_645784,playlist,Main,1,6,6,False
12140,0,12140,pl_645913,playlist,Best I Ever Had,1,21,32,False
12141,2,12141,pl_645924,playlist,jams,3,22,25,False
12143,3,12143,pl_646059,playlist,Work,1,97,126,False
12133,2,12133,pl_645615,playlist,life is strange,2,12,12,False
12142,1,12142,pl_645993,playlist,my music,1,35,45,False
352,3,352,pl_114786,playlist,decades ,1,71,75,False
353,2,353,pl_114943,playlist,sex,1,28,33,False
354,3,354,pl_114973,playlist,Random Goodness,3,86,93,False
355,3,355,pl_115011,playlist,idk,1,61,81,False
356,4,356,pl_115116,playlist,EM,1,7,20,False
357,2,357,pl_115264,playlist,Samba,1,35,39,False
358,3,358,pl_115281,playlist,Screamo.,1,21,36,False
359,5,359,pl_115506,playlist,Country ,1,12,27,False
360,39,360,pl_115524,playlist,untitled,1,25,28,False
361,5,361,pl_115527,playlist,ryan,1,42,57,False
362,2,362,pl_115535,playlist,Vampire Weekend,1,9,13,False
363,4,363,pl_115570,playlist,Hits,2,52,83,False
364,1,364,pl_115627,playlist,🤙🏼,1,44,45,False
365,0,365,pl_115629,playlist,ooouuu,1,18,24,False
367,0,367,pl_115676,playlist,HipHop/Rap,1,80,126,False
366,3,366,pl_115651,playlist,billy joel,1,4,16,False
1536,3,1536,pl_170458,playlist,spring mix,1,54,56,False
1537,2,1537,pl_170534,playlist,vibing,2,31,39,False
1538,5,1538,pl_170558,playlist,Country,1,28,38,False
1539,0,1539,pl_170567,playlist,rap,5,22,31,False
1540,2,1540,pl_170595,playlist,Nostalgia,1,49,68,False
1541,1,1541,pl_170620,playlist,Revival,1,45,50,False
1542,2,1542,pl_170657,playlist,Chill Jams,1,4,6,False
1543,3,1543,pl_170674,playlist,past,1,70,72,False
1544,1,1544,pl_170685,playlist,w o r k o u t ,1,16,16,False
1545,3,1545,pl_170716,playlist,Alternative,1,29,37,False
1547,1,1547,pl_170813,playlist,lit,1,14,14,False
1548,3,1548,pl_170832,playlist,___STONED,2,71,123,False
1549,3,1549,pl_170913,playlist,Reggae,1,13,37,False
1550,3,1550,pl_170951,playlist,Classic Rock,2,69,115,False
1551,2,1551,pl_170959,playlist,Power,2,26,26,False
1546,3,1546,pl_170808,playlist,the wedding ,1,64,69,False
5664,1,5664,pl_356578,playlist,Warm Up,1,78,95,False
5665,4,5665,pl_356604,playlist,Fun,1,97,138,False
5666,3,5666,pl_356606,playlist,99,1,32,37,False
5667,4,5667,pl_356643,playlist,girlies ,1,15,18,False
5668,2,5668,pl_356706,playlist,summer,1,22,25,False
5669,4,5669,pl_356735,playlist,throwback ,1,12,22,False
5670,2,5670,pl_356741,playlist,alt ,1,154,173,False
5671,2,5671,pl_356780,playlist,OUR WEDDING,1,18,20,False
5672,3,5672,pl_356814,playlist,Feelin Good,4,41,45,False
5673,0,5673,pl_356886,playlist,recent,2,37,39,False
5674,12,5674,pl_356929,playlist,African,1,27,43,False
5675,3,5675,pl_356939,playlist,spotify and chill,2,12,28,False
5676,2,5676,pl_356960,playlist,pineapple,1,13,14,False
5677,3,5677,pl_357021,playlist,Gym Tracks,1,8,16,False
5678,1,5678,pl_357075,playlist,pump up,1,20,20,False
5679,3,5679,pl_357096,playlist,The Best,1,15,19,False
3552,4,3552,pl_256445,playlist,Annas,1,54,107,False
3553,0,3553,pl_256490,playlist,Isaiah,1,18,19,False
3554,177,3554,pl_256512,playlist,Dubstep,1,7,7,False
3555,4,3555,pl_256526,playlist,shower jams,2,64,74,False
3556,9,3556,pl_256566,playlist,Rancheras ,1,6,17,False
3557,3,3557,pl_256645,playlist,Punk,4,22,44,False
3558,9,3558,pl_256715,playlist,workout,1,22,27,False
3559,178,3559,pl_256741,playlist,Sweet Dreams,1,15,17,False
3560,1,3560,pl_256868,playlist,catchy,1,84,105,False
3561,4,3561,pl_256915,playlist,Slow Jamz,5,44,77,False
3562,1,3562,pl_256939,playlist,Norway,1,15,17,False
3563,7,3563,pl_257037,playlist,Isla,1,14,10,False
3564,2,3564,pl_257042,playlist,RAWR,1,69,75,False
3565,179,3565,pl_257149,playlist,relax,1,8,8,False
3566,3,3566,pl_257214,playlist,throwbacks,1,18,19,False
3567,1,3567,pl_257216,playlist,Etc,19,49,56,False
6240,2,6240,pl_381353,playlist,Slow Music,1,27,37,False
6241,3,6241,pl_381455,playlist,Trance Classics,1,20,20,False
6242,3,6242,pl_381477,playlist,Chilling,1,40,58,False
6243,9,6243,pl_381492,playlist,Spanish,1,29,51,False
6244,5,6244,pl_381527,playlist,For Mom,1,18,18,True
6245,9,6245,pl_381546,playlist,Salsa Mix,1,10,16,False
6246,1,6246,pl_381569,playlist,Workout,1,58,78,False
6247,311,6247,pl_381608,playlist,Christmas,2,9,11,False
6248,3,6248,pl_381678,playlist,Shadows,1,111,133,False
6249,3,6249,pl_381750,playlist,oldies but goodies,1,83,100,False
6250,4,6250,pl_381777,playlist,awesome :),1,78,114,False
6251,7,6251,pl_381815,playlist,MM,1,29,23,False
6252,2,6252,pl_381849,playlist,CAR,1,14,18,False
6253,0,6253,pl_381861,playlist,Rap/Hip Hop,1,80,133,False
6254,2,6254,pl_381870,playlist,idk,1,30,34,False
6255,4,6255,pl_381889,playlist,throwback,1,17,17,False
736,2,736,pl_133569,playlist,Vibes,1,25,32,False
737,3,737,pl_133581,playlist,old,1,22,29,False
738,1,738,pl_133589,playlist,Chill,8,65,73,False
739,3,739,pl_133609,playlist,jam,1,11,12,False
740,3,740,pl_133673,playlist,cocktail hour,1,53,54,True
741,0,741,pl_133704,playlist,aye,1,32,39,False
742,4,742,pl_133726,playlist,New Stuff,2,66,77,False
743,2,743,pl_133748,playlist,Feel Good Music,1,44,66,False
745,2,745,pl_134115,playlist,david,1,18,21,False
746,2,746,pl_134140,playlist,Fall 2015,2,15,22,False
747,2,747,pl_134141,playlist,Fall 2016,1,42,47,False
748,0,748,pl_134163,playlist,crusin,1,53,104,False
749,4,749,pl_134220,playlist,Lax,3,76,101,False
750,0,750,pl_134230,playlist,July 2017,1,27,28,False
751,7,751,pl_134372,playlist,Sundays,1,23,16,False
744,1,744,pl_133807,playlist,house,1,68,91,False
4240,0,4240,pl_289184,playlist,Music,1,16,22,False
4241,2,4241,pl_289250,playlist,without words.,1,13,16,False
4242,0,4242,pl_289383,playlist,In the car,1,68,90,True
4243,0,4243,pl_289469,playlist,scott,1,77,118,False
4244,7,4244,pl_289500,playlist,Tired,2,18,7,False
4245,9,4245,pl_289505,playlist,Puerto Rico ,1,18,29,False
4246,4,4246,pl_289524,playlist,RAp,1,53,107,False
4247,10,4247,pl_289537,playlist,Great stuff,1,32,42,False
4249,5,4249,pl_289697,playlist,Take A Walk,1,23,29,False
4250,3,4250,pl_289727,playlist,driving songs,1,100,124,False
4251,4,4251,pl_289740,playlist,West Coast,1,21,35,False
4252,4,4252,pl_289741,playlist,lit,1,12,16,False
4253,0,4253,pl_289802,playlist,Chillin,1,32,45,False
4254,2,4254,pl_289811,playlist,Soft Music ,1,122,156,False
4255,8,4255,pl_289824,playlist,Happy Holidays!,1,17,17,False
4248,17,4248,pl_289559,playlist,lol,1,10,24,False
13408,3,13408,pl_703188,playlist,Blues,1,7,63,False
13409,9,13409,pl_703239,playlist,Spain,1,15,16,False
13410,2,13410,pl_703240,playlist,Stuff I like,3,119,162,False
13411,6,13411,pl_703324,playlist,alabanzas,1,4,8,False
13412,2,13412,pl_703464,playlist,Fallin,1,14,14,False
13413,4,13413,pl_703465,playlist,Workout,1,26,30,False
13414,1,13414,pl_703528,playlist,bubblegum,2,24,26,False
13415,2,13415,pl_703550,playlist,Chill,1,31,39,False
13417,652,13417,pl_703566,playlist,August 2015,1,19,19,False
13418,653,13418,pl_703580,playlist,October,1,11,11,False
13419,2,13419,pl_703612,playlist,Main,1,101,115,False
13420,2,13420,pl_703625,playlist,Inspiration,1,12,16,False
13421,3,13421,pl_703642,playlist,Metal,1,3,12,False
13422,1,13422,pl_703687,playlist,good songs,2,42,48,False
13423,1,13423,pl_703741,playlist,Summer 2016,3,85,111,True
13416,4,13416,pl_703561,playlist,Party 1,1,100,143,False
11296,0,11296,pl_607593,playlist,old ,2,38,41,False
