,nodes,buckets
2634,pl_404131,0
2635,pl_703865,0
2636,pl_157602,0
2637,pl_31729,0
2638,pl_135672,0
2639,pl_613892,0
2640,pl_4400,0
2641,pl_559945,0
2642,pl_346504,0
2643,pl_814667,0
2644,pl_52127,0
2645,pl_200532,0
2646,pl_367830,0
2647,pl_796683,0
2648,pl_186966,0
2649,pl_179083,0
2650,pl_276816,0
2651,pl_412218,0
2652,pl_165461,0
2653,pl_126244,0
2654,pl_366846,0
2655,pl_65024,0
2656,pl_802032,0
2657,pl_699459,0
2658,pl_537115,0
2659,pl_671553,0
2660,pl_224454,0
2661,pl_122032,0
2662,pl_333650,0
2663,pl_846555,0
2664,pl_658946,0
2665,pl_667262,0
2666,pl_503770,0
2667,pl_690193,0
2668,pl_953282,0
2669,pl_349361,0
2670,pl_628678,0
2671,pl_197627,0
2672,pl_966800,0
2673,pl_680624,0
2674,pl_597081,0
2675,pl_27802,0
2676,pl_811911,0
2677,pl_202587,0
2678,pl_768963,0
2679,pl_998660,0
2680,pl_929369,0
2681,pl_623397,0
2682,pl_667718,0
2683,pl_332330,0
2684,pl_877915,0
2685,pl_402334,0
2686,pl_91362,0
2687,pl_516226,0
2688,pl_258735,0
2689,pl_344903,0
2690,pl_700180,0
2691,pl_513607,0
2692,pl_524417,0
2693,pl_605628,0
2694,pl_754449,0
2695,pl_849592,0
2696,pl_99949,0
2697,pl_521325,0
2698,pl_821035,0
2699,pl_551110,0
2700,pl_761971,0
2701,pl_128104,0
2702,pl_580618,0
2703,pl_272319,0
2704,pl_874722,0
2705,pl_58723,0
2706,pl_359688,0
2707,pl_231225,0
2708,pl_728330,0
2709,pl_271988,0
2710,pl_150104,0
2711,pl_429663,0
2712,pl_158645,0
2713,pl_950746,0
2714,pl_526575,0
2715,pl_570139,0
2716,pl_481818,0
2717,pl_607610,0
2718,pl_833332,0
2719,pl_853171,0
2720,pl_749063,0
2721,pl_658254,0
2722,pl_157142,0
2723,pl_184359,0
2724,pl_224440,0
2725,pl_2512,0
2726,pl_545395,0
2727,pl_162734,0
2728,pl_125271,0
2729,pl_367384,0
2730,pl_746112,0
2731,pl_109940,0
2732,pl_6278,0
2733,pl_422663,0
2734,pl_867797,0
2735,pl_439666,0
2736,pl_147615,0
2737,pl_307360,0
2738,pl_657556,0
2739,pl_170620,0
2740,pl_225403,0
2741,pl_565927,0
2742,pl_754716,0
2743,pl_329736,0
2744,pl_993949,0
2745,pl_319180,0
2746,pl_378000,0
2747,pl_287902,0
2748,pl_826554,0
2749,pl_430038,0
2750,pl_495869,0
2751,pl_294881,0
2752,pl_228383,0
2753,pl_44430,0
2754,pl_264019,0
2755,pl_607492,0
2756,pl_264327,0
2757,pl_465333,0
2758,pl_990052,0
2759,pl_39139,0
2760,pl_274085,0
2761,pl_803159,0
2762,pl_175544,0
2763,pl_900597,0
2764,pl_490050,0
2765,pl_931994,0
2766,pl_244998,0
2767,pl_477274,0
2768,pl_392147,0
2769,pl_684810,0
2770,pl_937230,0
2771,pl_803300,0
2772,pl_287159,0
2773,pl_739163,0
2774,pl_249414,0
2775,pl_90704,0
2776,pl_228170,0
2777,pl_9079,0
2778,pl_278312,0
2779,pl_361683,0
2780,pl_286802,0
2781,pl_975882,0
2782,pl_375618,0
2783,pl_388384,0
2784,pl_431858,0
2785,pl_602384,0
2786,pl_247840,0
2787,pl_672107,0
2788,pl_356090,1
2789,pl_828075,0
2790,pl_952075,0
2791,pl_890827,0
2792,pl_991925,0
2793,pl_853913,0
2794,pl_436190,0
2795,pl_185168,0
2796,pl_184656,0
2797,pl_212794,0
2798,pl_746400,0
2799,pl_128659,0
2800,pl_753120,0
2801,pl_837652,0
2802,pl_610576,0
2803,pl_10689,0
2804,pl_595963,0
2805,pl_600136,0
2806,pl_782489,0
2807,pl_224057,0
2808,pl_163574,0
2809,pl_926641,0
2810,pl_252339,0
2811,pl_394572,0
2812,pl_415457,0
2813,pl_200975,0
2814,pl_947650,0
2815,pl_522635,0
2816,pl_55410,0
2817,pl_961861,0
2818,pl_128958,0
2819,pl_505855,0
2820,pl_98413,0
2821,pl_944272,0
2822,pl_657995,0
2823,pl_72203,0
2824,pl_28603,0
2825,pl_609451,0
2826,pl_79934,0
2827,pl_517776,0
2828,pl_883084,0
2829,pl_84975,0
2830,pl_817625,0
2831,pl_407187,0
2832,pl_702088,0
2833,pl_112078,0
2834,pl_665153,0
2835,pl_993508,0
2836,pl_91950,0
2837,pl_92811,0
2838,pl_377355,0
2839,pl_709428,0
2840,pl_488067,0
2841,pl_463674,0
2842,pl_674966,0
2843,pl_20349,0
2844,pl_139934,0
2845,pl_999914,0
2846,pl_186923,0
2847,pl_257379,0
2848,pl_500952,0
2849,pl_449244,0
2850,pl_317962,0
2851,pl_779944,0
2852,pl_224814,0
2853,pl_491045,0
2854,pl_719786,0
2855,pl_976146,0
2856,pl_122965,0
2857,pl_173667,0
2858,pl_845090,0
2859,pl_486816,0
2860,pl_672086,0
2861,pl_86687,0
2862,pl_230111,0
2863,pl_555719,0
2864,pl_154165,0
2865,pl_202970,0
2866,pl_206675,0
2867,pl_840629,0
2868,pl_705751,0
2869,pl_703687,0
2870,pl_962175,0
2871,pl_105105,0
2872,pl_369614,0
2873,pl_809882,0
2874,pl_369009,0
2875,pl_547598,0
2876,pl_112418,0
2877,pl_437395,0
2878,pl_143068,0
2879,pl_730685,0
2880,pl_85794,0
2881,pl_412247,0
2882,pl_396776,0
2883,pl_730258,0
2884,pl_329622,0
2885,pl_218533,0
2886,pl_350150,0
2887,pl_9053,0
2888,pl_762954,0
2889,pl_989712,0
2890,pl_320861,0
2891,pl_948313,0
2892,pl_70854,0
2893,pl_757059,0
2894,pl_315292,0
2895,pl_809245,0
2896,pl_570902,0
2897,pl_416487,0
2898,pl_919946,0
2899,pl_496557,0
2900,pl_152738,0
2901,pl_138618,0
2902,pl_417508,0
2903,pl_517412,0
2904,pl_31615,0
2905,pl_68239,0
2906,pl_549641,0
2907,pl_284606,0
2908,pl_883662,0
2909,pl_671565,0
2910,pl_976230,0
2911,pl_572195,0
2912,pl_242891,0
2913,pl_278448,0
2914,pl_263640,0
2915,pl_607427,0
2916,pl_700752,0
2917,pl_161394,0
2918,pl_541972,0
2919,pl_67356,0
2920,pl_999072,0
2921,pl_298048,0
2922,pl_204220,0
2923,pl_86742,0
2924,pl_6379,0
2925,pl_720309,0
2926,pl_326961,0
2927,pl_676181,0
2928,pl_986898,0
2929,pl_279896,0
2930,pl_863541,0
2931,pl_6251,0
2932,pl_395657,0
2933,pl_47151,0
2934,pl_160113,0
2935,pl_278659,0
2936,pl_401758,0
2937,pl_764233,0
2938,pl_227901,0
2939,pl_810030,0
2940,pl_864544,0
2941,pl_459156,0
2942,pl_268724,0
2943,pl_31134,0
2944,pl_780168,0
2945,pl_527782,0
2946,pl_467386,0
2947,pl_612971,0
2948,pl_603147,0
2949,pl_873616,0
2950,pl_804056,0
2951,pl_464637,0
2952,pl_299086,0
2953,pl_311144,0
2954,pl_204710,0
2955,pl_641853,0
2956,pl_82535,0
2957,pl_474035,0
2958,pl_70636,0
2959,pl_432106,0
2960,pl_312536,0
2961,pl_40788,0
2962,pl_86664,0
2963,pl_200928,0
2964,pl_735053,0
2965,pl_683641,0
2966,pl_38071,0
2967,pl_786587,0
2968,pl_542554,0
2969,pl_323956,0
2970,pl_491740,0
2971,pl_503246,0
2972,pl_64800,0
2973,pl_400241,0
2974,pl_408056,0
2975,pl_881752,0
2976,pl_654113,0
2977,pl_704540,0
2978,pl_46124,0
2979,pl_52449,0
2980,pl_89292,0
2981,pl_848291,0
2982,pl_174216,0
2983,pl_380058,0
2984,pl_636347,0
2985,pl_180537,0
2986,pl_23413,0
2987,pl_619856,0
2988,pl_599178,0
2989,pl_756316,0
2990,pl_183511,0
2991,pl_82467,0
2992,pl_381849,0
2993,pl_805395,0
2994,pl_463116,0
2995,pl_859151,0
2996,pl_713414,0
2997,pl_805386,0
2998,pl_31113,0
2999,pl_561426,0
3000,pl_989780,0
3001,pl_690711,0
3002,pl_192555,0
3003,pl_778639,0
3004,pl_484625,0
3005,pl_306230,0
3006,pl_967047,0
3007,pl_37601,0
3008,pl_319536,0
3009,pl_75811,0
3010,pl_324997,0
3011,pl_981957,0
3012,pl_948767,0
3013,pl_482156,0
3014,pl_762449,0
3015,pl_900401,0
3016,pl_930231,0
3017,pl_72731,0
3018,pl_275041,0
3019,pl_963632,0
3020,pl_949956,0
3021,pl_645314,0
3022,pl_392084,0
3023,pl_492862,0
3024,pl_452396,0
3025,pl_801177,0
3026,pl_992386,0
3027,pl_749040,0
3028,pl_141225,0
3029,pl_70706,0
3030,pl_454129,0
3031,pl_961819,0
3032,pl_108991,0
3033,pl_174002,0
3034,pl_329059,0
3035,pl_517108,0
3036,pl_73474,0
3037,pl_521880,0
3038,pl_878401,0
3039,pl_203301,0
3040,pl_855010,0
3041,pl_885294,0
3042,pl_262547,0
3043,pl_991340,0
3044,pl_632127,0
3045,pl_578060,0
3046,pl_157306,0
3047,pl_958667,0
3048,pl_339271,0
3049,pl_886628,0
3050,pl_912080,0
3051,pl_743318,0
3052,pl_698678,0
3053,pl_536819,0
3054,pl_293881,0
3055,pl_549149,0
3056,pl_390308,0
3057,pl_851912,0
3058,pl_5120,0
3059,pl_245137,0
3060,pl_679274,0
3061,pl_395795,0
3062,pl_141823,1
3063,pl_323967,0
3064,pl_419717,0
3065,pl_222595,0
3066,pl_717923,0
3067,pl_370099,0
3068,pl_457458,0
3069,pl_210812,0
3070,pl_147040,0
3071,pl_621343,0
3072,pl_30130,0
3073,pl_821124,0
3074,pl_269630,0
3075,pl_523436,0
3076,pl_359282,0
3077,pl_269179,0
3078,pl_540699,0
3079,pl_585546,0
3080,pl_30643,0
3081,pl_145727,0
3082,pl_899324,0
3083,pl_383422,0
3084,pl_348501,0
3085,pl_603654,0
3086,pl_358389,0
3087,pl_859962,0
3088,pl_911625,0
3089,pl_598531,0
3090,pl_457468,0
3091,pl_218470,0
3092,pl_591957,0
3093,pl_175168,0
3094,pl_490820,0
3095,pl_621542,0
3096,pl_574705,0
3097,pl_923057,0
3098,pl_187042,0
3099,pl_193239,0
3100,pl_853722,0
3101,pl_162942,0
3102,pl_866686,0
3103,pl_794343,0
3104,pl_192411,0
3105,pl_793411,0
3106,pl_839974,0
3107,pl_546732,0
3108,pl_416894,0
3109,pl_625098,0
3110,pl_822150,0
3111,pl_206944,0
3112,pl_419331,0
3113,pl_408525,0
3114,pl_526763,0
3115,pl_911529,0
3116,pl_409637,0
3117,pl_581265,0
3118,pl_444774,0
3119,pl_256939,0
3120,pl_611892,0
3121,pl_839471,0
3122,pl_157858,0
3123,pl_929446,0
3124,pl_77279,0
3125,pl_199090,0
3126,pl_429121,0
3127,pl_960492,0
3128,pl_194694,0
3129,pl_983105,0
3130,pl_994967,0
3131,pl_93653,0
3132,pl_643393,0
3133,pl_692827,0
3134,pl_855247,0
3135,pl_501462,0
3136,pl_988346,0
3137,pl_643474,0
3138,pl_356544,0
3139,pl_460491,0
3140,pl_625181,0
3141,pl_746796,0
3142,pl_75378,0
3143,pl_785400,0
3144,pl_456562,0
3145,pl_365451,0
3146,pl_523908,0
3147,pl_838875,0
3148,pl_838609,0
3149,pl_142405,0
3150,pl_427509,0
3151,pl_134804,0
3152,pl_900014,0
3153,pl_452663,0
3154,pl_321728,0
3155,pl_93435,0
3156,pl_819441,0
3157,pl_774800,0
3158,pl_619083,0
3159,pl_316720,0
3160,pl_67565,0
3161,pl_56356,0
3162,pl_307335,0
3163,pl_719606,0
3164,pl_585659,0
3165,pl_999816,0
3166,pl_19255,0
3167,pl_635856,0
3168,pl_323786,0
3169,pl_822214,0
3170,pl_293092,0
3171,pl_152144,0
3172,pl_191398,0
3173,pl_448571,0
3174,pl_880962,0
3175,pl_838874,0
3176,pl_803132,0
3177,pl_931695,0
3178,pl_445397,0
3179,pl_351433,0
3180,pl_460219,0
3181,pl_340452,0
3182,pl_504607,0
3183,pl_271401,0
3184,pl_372309,0
3185,pl_39404,0
3186,pl_839478,0
3187,pl_960918,0
3188,pl_997373,1
3189,pl_273143,0
3190,pl_709120,0
3191,pl_24677,0
3192,pl_103814,0
3193,pl_273760,0
3194,pl_242263,0
3195,pl_819152,0
3196,pl_731953,0
3197,pl_395445,0
3198,pl_580280,0
3199,pl_211516,0
3200,pl_18025,0
3201,pl_951308,0
3202,pl_196529,0
3203,pl_986937,0
3204,pl_578496,0
3205,pl_717926,0
3206,pl_619727,0
3207,pl_91085,0
3208,pl_514462,0
3209,pl_217731,0
3210,pl_168680,0
3211,pl_377727,0
3212,pl_187907,0
3213,pl_933199,0
3214,pl_723022,0
3215,pl_16093,0
3216,pl_43074,0
3217,pl_641655,0
3218,pl_441574,0
3219,pl_253655,0
3220,pl_251555,0
3221,pl_329773,0
3222,pl_808795,0
3223,pl_689993,0
3224,pl_36794,0
3225,pl_325153,0
3226,pl_503513,0
3227,pl_209119,0
3228,pl_509641,0
3229,pl_745113,0
3230,pl_538002,0
3231,pl_94953,0
3232,pl_701030,0
3233,pl_244316,0
3234,pl_671059,0
3235,pl_656176,0
3236,pl_615485,0
3237,pl_406230,0
3238,pl_231557,0
3239,pl_136185,0
3240,pl_247056,0
3241,pl_698046,0
3242,pl_535100,0
3243,pl_576041,0
3244,pl_176624,0
3245,pl_123276,0
3246,pl_708,0
3247,pl_306577,0
3248,pl_98166,0
3249,pl_348896,1
3250,pl_950141,0
3251,pl_627044,0
3252,pl_228247,0
3253,pl_655836,0
3254,pl_954906,0
3255,pl_316495,0
3256,pl_63268,0
3257,pl_87800,0
3258,pl_165299,0
3259,pl_839543,0
3260,pl_837391,0
3261,pl_380769,0
3262,pl_837934,0
3263,pl_447477,0
3264,pl_102506,0
3265,pl_832573,0
3266,pl_620933,0
3267,pl_140549,0
3268,pl_532662,0
3269,pl_323405,0
3270,pl_923043,0
3271,pl_261649,0
3272,pl_279051,0
3273,pl_611053,0
3274,pl_989210,0
3275,pl_679674,0
3276,pl_884565,0
3277,pl_51925,0
3278,pl_359366,0
3279,pl_998078,0
3280,pl_218636,0
3281,pl_712139,0
3282,pl_346097,0
3283,pl_639556,0
3284,pl_161966,0
3285,pl_457855,0
3286,pl_674098,0
3287,pl_526786,0
3288,pl_932607,0
3289,pl_281322,0
3290,pl_483398,0
3291,pl_266266,0
3292,pl_767411,0
3293,pl_662152,0
3294,pl_800758,0
3295,pl_307823,0
3296,pl_827859,0
3297,pl_520945,0
3298,pl_255044,0
3299,pl_107139,0
3300,pl_599,0
3301,pl_328135,0
3302,pl_215679,0
3303,pl_333805,0
3304,pl_1640,0
3305,pl_20609,0
3306,pl_232715,0
3307,pl_466060,0
3308,pl_489377,0
3309,pl_298494,0
3310,pl_584728,0
3311,pl_106853,0
3312,pl_828616,0
3313,pl_722384,0
3314,pl_624041,0
3315,pl_945617,0
3316,pl_548127,0
3317,pl_846117,0
3318,pl_749131,0
3319,pl_938566,0
3320,pl_621070,0
3321,pl_38170,0
3322,pl_482673,0
3323,pl_918260,0
3324,pl_812435,0
3325,pl_456382,0
3326,pl_620097,0
3327,pl_167819,0
3328,pl_554983,0
3329,pl_580482,0
3330,pl_445191,0
3331,pl_806224,0
3332,pl_885844,0
3333,pl_911987,0
3334,pl_566447,0
3335,pl_875050,0
3336,pl_757076,0
3337,pl_848336,0
3338,pl_713691,0
3339,pl_296684,0
3340,pl_590781,0
3341,pl_451650,0
3342,pl_947590,0
3343,pl_595002,0
3344,pl_280544,0
3345,pl_217321,0
3346,pl_732938,0
3347,pl_777504,0
3348,pl_436644,0
3349,pl_755386,0
3350,pl_620238,0
3351,pl_239782,0
3352,pl_824360,0
3353,pl_588623,0
3354,pl_257299,0
3355,pl_810937,0
3356,pl_650799,0
3357,pl_348511,0
3358,pl_623286,0
3359,pl_830185,0
3360,pl_366368,0
3361,pl_530718,0
3362,pl_222205,0
3363,pl_239226,0
3364,pl_478126,0
3365,pl_747184,0
3366,pl_724612,0
3367,pl_470697,0
3368,pl_403902,0
3369,pl_997409,0
3370,pl_133434,0
3371,pl_393626,0
3372,pl_781889,0
3373,pl_6968,0
3374,pl_245032,0
3375,pl_484728,0
3376,pl_103402,0
3377,pl_178425,0
3378,pl_664492,0
3379,pl_744956,0
3380,pl_186666,0
3381,pl_158613,0
3382,pl_631002,0
3383,pl_691775,0
3384,pl_719275,0
3385,pl_679986,0
3386,pl_37769,0
3387,pl_336236,0
3388,pl_196310,0
3389,pl_535517,0
3390,pl_32961,0
3391,pl_643748,0
3392,pl_299409,0
3393,pl_567856,0
3394,pl_192180,0
3395,pl_508884,0
3396,pl_513865,0
3397,pl_760911,0
3398,pl_412499,0
3399,pl_344432,0
3400,pl_179856,0
3401,pl_765282,0
3402,pl_398441,0
3403,pl_908197,0
3404,pl_200675,0
3405,pl_988324,0
3406,pl_858776,0
3407,pl_997067,0
3408,pl_239445,0
3409,pl_792925,0
3410,pl_622851,0
3411,pl_637128,0
3412,pl_239466,0
3413,pl_48389,0
3414,pl_127537,0
3415,pl_753117,0
3416,pl_513239,0
3417,pl_661905,0
3418,pl_733511,0
3419,pl_622789,0
3420,pl_657407,0
3421,pl_314927,0
3422,pl_126064,0
3423,pl_604336,0
3424,pl_304974,0
3425,pl_412709,0
3426,pl_894791,0
3427,pl_197680,0
3428,pl_701153,0
3429,pl_971045,0
3430,pl_205781,0
3431,pl_276810,0
3432,pl_446831,0
3433,pl_205490,0
3434,pl_121225,0
3435,pl_565746,0
3436,pl_554222,0
3437,pl_918286,0
3438,pl_374278,0
3439,pl_915322,0
3440,pl_475801,0
3441,pl_148040,0
3442,pl_807443,0
3443,pl_775413,0
3444,pl_788470,0
3445,pl_586722,0
3446,pl_89053,0
3447,pl_332735,0
3448,pl_487709,0
3449,pl_752991,0
3450,pl_506014,0
3451,pl_921581,0
3452,pl_517471,0
3453,pl_85306,0
3454,pl_351581,0
3455,pl_327801,0
3456,pl_477172,0
3457,pl_128223,0
3458,pl_588118,0
3459,pl_191225,0
3460,pl_174491,0
3461,pl_495552,0
3462,pl_764808,0
3463,pl_917165,0
3464,pl_66945,0
3465,pl_828208,0
3466,pl_90429,0
3467,pl_182972,0
3468,pl_304258,0
3469,pl_974370,0
3470,pl_760343,0
3471,pl_474643,0
3472,pl_787544,0
3473,pl_612015,0
3474,pl_914651,0
3475,pl_882914,0
3476,pl_338314,0
3477,pl_533000,0
3478,pl_847016,0
3479,pl_568433,0
3480,pl_731055,0
3481,pl_812005,0
3482,pl_156758,0
3483,pl_675255,0
3484,pl_326690,0
3485,pl_383061,0
3486,pl_417019,0
3487,pl_409888,0
3488,pl_369850,0
3489,pl_105203,0
3490,pl_69401,0
3491,pl_186573,0
3492,pl_201233,0
3493,pl_844897,0
3494,pl_188994,0
3495,pl_945790,0
3496,pl_246136,0
3497,pl_159348,0
3498,pl_619116,0
3499,pl_716508,0
